hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
b1fe94a4468c3dd38a703ef3d95c5976,ERICA FOLO,CA,23,68.0,12.0,38.0,42.0,209 reps,15:57,9:39,63 reps,209.0,-957.0,-579.0,63.0,2.734138714303911,0.08984546037932391,0.18128417085344514,3.2851296879957004,1.0,0.929796024278416,2.5023955326615113
e1a8913a66581db537f011ae67c2c380,EMILY ROLFE,CA,34,8.0,6.0,70.0,86.0,228 reps,15:47,10:02,60 reps,228.0,-947.0,-602.0,60.0,3.556612638535358,0.09113906904524315,0.1790304080342272,2.994187460070779,1.0,0.929796024278416,2.6350384181998177
5d5cc4fc3c7995a0d9d5a7b7f349b2d1,KARIN FREYOVÁ,SK,29,35.0,107.0,30.0,10.0,215 reps,17:30,9:28,67 reps,215.0,-1050.0,-568.0,67.0,2.9938673219559466,0.07781489978627502,0.18236205741915806,3.673052658562262,1.0,0.929796024278416,2.661570258709326
e693d028018ccce8279aca9dea8cb3ef,KATELIN VAN ZYL,AU,32,5.0,118.0,44.0,22.0,230 reps,17:37,9:44,65 reps,230.0,-1057.0,-584.0,65.0,3.6431888410860362,0.07690937372013155,0.18079422241448473,3.4790911732789813,1.0,0.929796024278416,2.7747919269033243
99f9299d36a947bae8cdba9aa4d30990,HALEY ADAMS,US,23,9.0,74.0,61.0,50.0,227 reps,17:10,9:56,62 reps,227.0,-1030.0,-596.0,62.0,3.513324537260018,0.08040211711811349,0.1796183461609797,3.1881489453540603,1.0,0.929796024278416,2.670169510751709
af4fe0966a1c6c5c53418f79f5edd3b2,ARIELLE LOEWEN,US,30,93.0,31.0,11.0,64.0,207 reps,16:30,8:53,61 reps,207.0,-990.0,-533.0,61.0,2.647562511753232,0.08557655178179044,0.18579169649188101,3.0911682027124194,1.0,0.929796024278416,2.432320764963247
28664633400ffeadcd820d11ff27fca0,ABIGAIL DOMIT,US,26,79.0,87.0,28.0,7.0,208 reps,17:19,9:19,68 reps,208.0,-1039.0,-559.0,68.0,2.6908506130285716,0.07923786931878618,0.18324396460928682,3.7700334012039023,1.0,0.929796024278416,2.610637486318553
595918dcde1ab114830a80c9a93720a9,CAROLYNE PREVOST,CA,34,20.0,52.0,90.0,53.0,219 reps,16:49,10:22,62 reps,219.0,-1009.0,-622.0,62.0,3.167019727057304,0.08311869531654388,0.17707061427838552,3.1881489453540603,1.0,0.929796024278416,2.5836355197799894
7ba35a743dcdcb6bdb7b4b3bb51bba3b,AIMEE CRINGLE,GB,25,68.0,65.0,29.0,53.0,209 reps,17:01,9:23,62 reps,209.0,-1021.0,-563.0,62.0,2.734138714303911,0.0815663649174408,0.1828520058581185,3.1881489453540603,1.0,0.929796024278416,2.476472531886799
ddae78e9dc34ae3c6496116afcb77367,ELENA CARRATALA SANAHUJA,ES,30,93.0,62.0,14.0,51.0,207 reps,17:00,8:56,62 reps,207.0,-1020.0,-536.0,62.0,2.647562511753232,0.08169572578403272,0.18549772742850476,3.1881489453540603,1.0,0.929796024278416,2.4555222518583735
d2e78bed512dcf680204fe4b383ecd97,GRACE WALTON,AU,23,26.0,57.0,49.0,88.0,218 reps,16:56,9:47,60 reps,218.0,-1016.0,-587.0,60.0,3.1237316257819647,0.08221316925040043,0.18050025335110848,2.994187460070779,1.0,0.929796024278416,2.524954151391979
7864bc6744bb2b1d3b49a372853fbe90,ALAINA SAVAGE,US,31,12.0,47.0,98.0,82.0,225 reps,16:45,10:25,61 reps,225.0,-1005.0,-625.0,61.0,3.4267483347093397,0.08363613878291158,0.17677664521500927,3.0911682027124194,1.0,0.929796024278416,2.624378354633336
6c67bb57e363e422eebbf92ce66aa15f,CLAUDIA GLUCK,FR,25,79.0,3.0,7.0,168.0,208 reps,15:35,8:30,57 reps,208.0,-935.0,-510.0,57.0,2.6908506130285716,0.09269139944434623,0.18804545931109895,2.703245232145858,1.0,0.929796024278416,2.3485042002608845
18fa9531ff9aad06b7dd7122a446da45,FEEROOZEH SAGHAFI,US,29,99.0,21.0,23.0,114.0,206 reps,16:15,9:13,59 reps,206.0,-975.0,-553.0,59.0,2.6042744104778928,0.08751696478066928,0.18383190273603933,2.897206717429139,1.0,0.929796024278416,2.373003523134351
922f98cdbfb0f3acc18a74045ce7ce1c,EMELIE LUNDBERG,SE,34,112.0,76.0,19.0,53.0,205 reps,17:11,9:01,62 reps,205.0,-1031.0,-541.0,62.0,2.5609863092025535,0.08027275625152157,0.18500777898954435,3.1881489453540603,1.0,0.929796024278416,2.4333999717278356
6cea33b2f1a4cb03c3c482312f4c1c37,HOLLY TYNAN,IE,23,51.0,58.0,120.0,33.0,212 reps,16:57,10:45,64 reps,212.0,-1017.0,-645.0,64.0,2.8640030181299285,0.0820838083838085,0.1748168514591676,3.382110430637341,1.0,0.929796024278416,2.5555495514309774
f61e532d78ff6a9b58e036949d00ff7c,TIA-CLAIR TOOMEY,US,30,257.0,4.0,1.0,5.0,198 reps,15:42,7:25,68 reps,198.0,-942.0,-445.0,68.0,2.2579696002751786,0.09178587337820276,0.19441478901758444,3.7700334012039023,1.0,0.929796024278416,2.508346940247133
c7147cc1162cdeb48d8056277a695570,JACQUELINE DAHLSTRØM,NO,32,30.0,26.0,13.0,200.0,216 reps,16:22,8:54,56 reps,216.0,-982.0,-534.0,56.0,3.037155423231286,0.08661143871452583,0.18569370680408895,2.6062644895042175,1.0,0.929796024278416,2.4087272888419458
e98de1137a5f73d58fccbd2a7f0fb3d3,ANIKHA GREER,CA,21,125.0,71.0,21.0,56.0,204 reps,17:06,9:10,62 reps,204.0,-1026.0,-550.0,62.0,2.5176982079272143,0.08091956058448119,0.18412587179941559,3.1881489453540603,1.0,0.929796024278416,2.422519170694709
7f40beb9b507ee37f5336f4b22c203db,PAIGE SEMENZA,US,32,51.0,76.0,89.0,60.0,212 reps,17:11,10:21,62 reps,212.0,-1031.0,-621.0,62.0,2.8640030181299285,0.08027275625152157,0.1771686039661776,3.1881489453540603,1.0,0.929796024278416,2.507194355203838
d3281fe4dca7cfa9a32c9b9cd7082e06,SILVIA GARCIA IZQUIERDO,ES,30,51.0,7.0,170.0,70.0,212 reps,15:48,11:25,61 reps,212.0,-948.0,-685.0,61.0,2.8640030181299285,0.09100970817865123,0.1708972639474842,3.0911682027124194,1.0,0.929796024278416,2.484065572520537
8d8fa1cec6768344dd5dc6ae9969618e,REBECCA FUSELIER,US,24,63.0,15.0,84.0,145.0,210 reps,16:02,10:17,58 reps,210.0,-962.0,-617.0,58.0,2.77742681557925,0.08919865604636429,0.17756056271734594,2.8002259747874985,1.0,0.929796024278416,2.390899026561031
80509954080a9ea7b4c9cca52bc27cb3,LUCY MCGONIGLE,IE,17,145.0,33.0,5.0,156.0,203 reps,16:33,8:19,57 reps,203.0,-993.0,-499.0,57.0,2.474410106651875,0.08518846918201466,0.1891233458768119,2.703245232145858,1.0,0.929796024278416,2.2927878127425556
d49885e4169d11960577b451f335f358,LEXI NEELY,US,21,231.0,78.0,10.0,58.0,199 reps,17:13,8:52,62 reps,199.0,-1033.0,-532.0,62.0,2.301257701550518,0.08001403451833772,0.1858896861796731,3.1881489453540603,1.0,0.929796024278416,2.3686236161790633
0634b982b59204dd6c5227f325f2ee9d,CHLOE GAUVIN-DAVID,CA,32,68.0,155.0,26.0,138.0,209 reps,17:54,9:15,58 reps,209.0,-1074.0,-555.0,58.0,2.734138714303911,0.07471023898806886,0.18363592336045517,2.8002259747874985,1.0,0.929796024278416,2.377973737138399
3133437424ad546eb5640d83d960642a,THURIDUR ERLA HELGADOTTIR,IS,32,125.0,49.0,8.0,217.0,204 reps,16:46,8:50,56 reps,204.0,-1006.0,-530.0,56.0,2.5176982079272143,0.08350677791631966,0.18608566555525727,2.6062644895042175,1.0,0.929796024278416,2.278184809504168
4b2f4357ee7e9d3bcefe331144c60b50,MIRJAM VON ROHR,CH,22,30.0,1.0,248.0,157.0,216 reps,14:26,12:01,57 reps,216.0,-866.0,-721.0,57.0,3.037155423231286,0.10161729923918895,0.16736963518696918,2.703245232145858,1.0,0.929796024278416,2.432142921729241
a2ee77fadc727e07f9ffdd54749b4bba,FRANZISKA HÖGER,DE,30,20.0,203.0,85.0,135.0,219 reps,18:11,10:18,58 reps,219.0,-1091.0,-618.0,58.0,3.167019727057304,0.07251110425600615,0.17746257302955384,2.8002259747874985,1.0,0.929796024278416,2.484100869061007
48956db4b6047f7de91f4856ef2c80a5,AMANDA BARNHART,US,32,3.0,138.0,301.0,3.0,232 reps,17:46,12:29,71 reps,232.0,-1066.0,-749.0,71.0,3.7297650436367147,0.07574512592080425,0.1646259239287908,4.060975629128824,1.0,0.929796024278416,2.9375739549321995
1a43babeb857fe0c76f28a07ac469bbe,RAGNHEIÐUR SARA SIGMUNDSDOTTIR,IS,31,79.0,304.0,16.0,49.0,208 reps,18:41,8:57,62 reps,208.0,-1121.0,-537.0,62.0,2.6908506130285716,0.06863027825824845,0.1853997377407127,3.1881489453540603,1.0,0.929796024278416,2.463053417873814
bae5ec3c0f5676990a35467cdc083ce2,BERGRÓS BJÖRNSDÓTTIR,IS,17,63.0,96.0,181.0,108.0,210 reps,17:25,11:31,59 reps,210.0,-1045.0,-691.0,59.0,2.77742681557925,0.07846170411923464,0.1703093258207317,2.897206717429139,1.0,0.929796024278416,2.4106471650155052
6e44f54a7b8ceee55a8e5eb2239e3cd3,SEHER KAYA,TR,26,30.0,24.0,155.0,247.0,216 reps,16:20,11:17,55 reps,216.0,-980.0,-677.0,55.0,3.037155423231286,0.08687016044770966,0.1716811814498209,2.5092837468625775,1.0,0.929796024278416,2.381043652276264
10077dccbbe77be4913ef97116aea521,ANDREA SOLBERG,NO,28,51.0,23.0,124.0,261.0,212 reps,16:16,10:49,55 reps,212.0,-976.0,-649.0,55.0,2.8640030181299285,0.08738760391407736,0.17442489270799924,2.5092837468625775,1.0,0.929796024278416,2.3385708396820615
d460754bfcb0024957fdc6bb273e76b3,CALLISTA LANG,US,23,231.0,66.0,98.0,72.0,199 reps,17:02,10:25,61 reps,199.0,-1022.0,-625.0,61.0,2.301257701550518,0.08143700405084887,0.17677664521500927,3.0911682027124194,1.0,0.929796024278416,2.342455912660615
ab5a1fdda9de7d96097a24dfe1b99000,CAROLINE STANLEY,US,24,93.0,246.0,124.0,6.0,207 reps,18:28,10:49,68 reps,207.0,-1108.0,-649.0,68.0,2.647562511753232,0.07031196952394346,0.17442489270799924,3.7700334012039023,1.0,0.929796024278416,2.595379218075685
efa1e08ff819fa115fe4815fdbe4045f,CONNIE EASBY,GB,20,44.0,91.0,205.0,133.0,213 reps,17:21,11:42,58 reps,213.0,-1041.0,-702.0,58.0,2.907291119405268,0.07897914758560233,0.16923143925501877,2.8002259747874985,1.0,0.929796024278416,2.418727944536763
531f4c3261080898603865919c4d0756,JENNIFER MUIR,GB,24,5.0,5.0,324.0,140.0,230 reps,15:43,12:38,58 reps,230.0,-943.0,-758.0,58.0,3.6431888410860362,0.09165651251161085,0.16374401673866204,2.8002259747874985,1.0,0.929796024278416,2.604499860559368
364df3a8af96ac437b5698487e076392,LINDA KEESMAN,NL,30,28.0,280.0,90.0,80.0,217 reps,18:36,10:22,61 reps,217.0,-1116.0,-622.0,61.0,3.080443524506625,0.06927708259120807,0.17707061427838552,3.0911682027124194,1.0,0.929796024278416,2.5342858803005752
2ba0f1d1344ef17e2381b0ee011bfddc,HATTIE KANYO,CA,32,145.0,236.0,44.0,66.0,203 reps,18:25,9:44,61 reps,203.0,-1105.0,-584.0,61.0,2.474410106651875,0.07070005212371923,0.18079422241448473,3.0911682027124194,1.0,0.929796024278416,2.3840641702540406
69ffb69384f666c3f4b9130f50711f31,ERICA EKELUND,SE,27,40.0,101.0,193.0,160.0,214 reps,17:28,11:37,57 reps,214.0,-1048.0,-697.0,57.0,2.9505792206806074,0.07807362151945886,0.16972138769397918,2.703245232145858,1.0,0.929796024278416,2.405200889788392
6574e1c135f7ad951cb405f8c8e677dd,GABRIELLE SPENST,CA,26,35.0,198.0,212.0,56.0,215 reps,18:10,11:46,62 reps,215.0,-1090.0,-706.0,62.0,2.9938673219559466,0.07264046512259807,0.16883948050385045,3.1881489453540603,1.0,0.929796024278416,2.5356700775125303
67035a730d714a0ab8e464a301bc5986,REBECKA VITESSON,SE,30,63.0,293.0,41.0,116.0,210 reps,18:40,9:42,59 reps,210.0,-1120.0,-582.0,59.0,2.77742681557925,0.06875963912484037,0.1809902017900689,2.897206717429139,1.0,0.929796024278416,2.410891867759241
9914ecc5f213f382c61ca94c382eff40,MARGAUX MASSET,FR,28,20.0,96.0,176.0,222.0,219 reps,17:25,11:30,55 reps,219.0,-1045.0,-690.0,55.0,3.167019727057304,0.07846170411923464,0.17040731550852378,2.5092837468625775,1.0,0.929796024278416,2.411089147665326
a5a5674e3b288d7d451308f0e71b039b,DAISY MCDONALD,AU,22,59.0,184.0,130.0,150.0,211 reps,18:05,10:58,58 reps,211.0,-1085.0,-658.0,58.0,2.8207149168545893,0.07328726945555769,0.17354298551787048,2.8002259747874985,1.0,0.929796024278416,2.3967388109322947
beeee4843c631b830c661109b067419a,OLIVIA KERSTETTER,US,18,1.0,335.0,193.0,1.0,243 reps,18:47,11:37,72 reps,243.0,-1127.0,-697.0,72.0,4.205934157665447,0.0678541130586969,0.16972138769397918,4.157956371770464,1.0,0.929796024278416,3.0801625318255628
a3e3a693ceb42fa81fc2ecdfb31fda9e,DEVYN KIM,US,22,231.0,152.0,80.0,74.0,199 reps,17:52,10:15,61 reps,199.0,-1072.0,-615.0,61.0,2.301257701550518,0.0749689607212527,0.1777565420929301,3.0911682027124194,1.0,0.929796024278416,2.341083876047696
07a7eb3c4f44c5b4c9a426c456930379,NICOLE HEER,CH,32,79.0,18.0,90.0,356.0,208 reps,16:12,10:22,53 reps,208.0,-972.0,-622.0,53.0,2.6908506130285716,0.08790504738044506,0.17707061427838552,2.3153222615792965,1.0,0.929796024278416,2.2475831583450905
e957774d6d7b489a3f6b34ad278568b1,MARY HELEN SAUNDERS,US,32,68.0,357.0,48.0,85.0,209 reps,18:53,9:46,60 reps,209.0,-1133.0,-586.0,60.0,2.734138714303911,0.06707794785914536,0.18059824303890054,2.994187460070779,1.0,0.929796024278416,2.4237966155965998
6eb732cea1010b326ff1eecca5a42f82,KATELYNN SANDERS,US,31,44.0,160.0,321.0,35.0,213 reps,17:56,12:37,64 reps,213.0,-1076.0,-757.0,64.0,2.907291119405268,0.07445151725488501,0.16384200642645413,3.382110430637341,1.0,0.929796024278416,2.561719792709403
b4f4f9808d474a46e21a61831d034b16,EM DAY GOOCH,GB,39,112.0,101.0,181.0,167.0,205 reps,17:28,11:31,57 reps,205.0,-1048.0,-691.0,57.0,2.5609863092025535,0.07807362151945886,0.1703093258207317,2.703245232145858,1.0,0.929796024278416,2.3079496464505667
9420d1d39d690d44b1550a9570d882b6,NOORTJE BLEEKER,NL,27,93.0,305.0,113.0,51.0,207 reps,18:42,10:41,62 reps,207.0,-1122.0,-641.0,62.0,2.647562511753232,0.06850091739165652,0.1752088102103359,3.1881489453540603,1.0,0.929796024278416,2.449651320455737
749af9724a23a60dae76e098d69b9f3b,JULIA HANNAFORD,AU,23,257.0,216.0,61.0,37.0,198 reps,18:18,9:56,63 reps,198.0,-1098.0,-596.0,63.0,2.2579696002751786,0.07160557818986268,0.1796183461609797,3.2851296879957004,1.0,0.929796024278416,2.378376827433846
8725ea27e1205b4a7158843cd5eb01b1,ELIZABETH WISHART,US,28,145.0,223.0,55.0,155.0,203 reps,18:20,9:55,57 reps,203.0,-1100.0,-595.0,57.0,2.474410106651875,0.07134685645667885,0.1797163358487718,2.703245232145858,1.0,0.929796024278416,2.286975657054212
cbfac0dadc63cc13cc22be232cb9507b,NICOLE MGHENYI,US,34,35.0,369.0,80.0,104.0,215 reps,18:56,10:15,60 reps,215.0,-1136.0,-615.0,60.0,2.9938673219559466,0.0666898652593696,0.1777565420929301,2.994187460070779,1.0,0.929796024278416,2.4879213216231726
0c9b788004e1d51a2e573110cc0b8248,SHELBY NEAL,US,24,125.0,127.0,214.0,126.0,204 reps,17:40,11:47,59 reps,204.0,-1060.0,-707.0,59.0,2.5176982079272143,0.07652129112035579,0.16874149081605835,2.897206717429139,1.0,0.929796024278416,2.344837951101608
3a1df0d48719d6ccf2be1ccfbdc3862e,SIRIA MEHA,AL,25,311.0,14.0,41.0,236.0,195 reps,16:00,9:42,55 reps,195.0,-960.0,-582.0,55.0,2.1281052964491605,0.08945737777954814,0.1809902017900689,2.5092837468625775,1.0,0.929796024278416,2.156755179998755
146403089d1da5f6fb0876db51da71c3,JORDAN SZEWC,US,21,79.0,275.0,152.0,96.0,208 reps,18:35,11:16,60 reps,208.0,-1115.0,-676.0,60.0,2.6908506130285716,0.06940644345779999,0.17177917113761296,2.994187460070779,1.0,0.929796024278416,2.4113519462021067
68a6d984a79ef803bca590df3a7b42e8,JESS GREEN,AU,25,79.0,229.0,32.0,267.0,208 reps,18:22,9:29,55 reps,208.0,-1102.0,-569.0,55.0,2.6908506130285716,0.071088134723495,0.182264067731366,2.5092837468625775,1.0,0.929796024278416,2.293167664864918
332165803dc7cf4932a995386541f165,ERIKA PALASTY,AU,30,184.0,61.0,116.0,246.0,201 reps,16:59,10:44,55 reps,201.0,-1019.0,-644.0,55.0,2.3878339041011962,0.08182508665062466,0.17491484114695965,2.5092837468625775,1.0,0.929796024278416,2.2182604189687556
59fb6eae10e6166735aaced6265b36d4,MAKENNA ENSLIN,US,26,30.0,216.0,345.0,25.0,216 reps,18:18,12:47,65 reps,216.0,-1098.0,-767.0,65.0,3.037155423231286,0.07160557818986268,0.16286210954853328,3.4790911732789813,1.0,0.929796024278416,2.617474595340582
d81ee0fc21a07536d71c9c8cf9346bc7,JASMINE GHILARDI,IT,26,203.0,33.0,35.0,364.0,200 reps,16:33,9:34,53 reps,200.0,-993.0,-574.0,53.0,2.344545802825857,0.08518846918201466,0.18177411929240556,2.3153222615792965,1.0,0.929796024278416,2.1615036874983096
b285ba7b7629ec58464a9e18815e484c,ELLIE HILLER,US,26,203.0,9.0,33.0,400.0,200 reps,15:52,9:31,52 reps,200.0,-952.0,-571.0,52.0,2.344545802825857,0.09049226471228353,0.1820680883557818,2.218341518937656,1.0,0.929796024278416,2.1386579429863106
33876b9e9f92cbb063f31f2172a23561,JULIA JAKOBSEN,DE,26,40.0,94.0,161.0,352.0,214 reps,17:24,11:21,53 reps,214.0,-1044.0,-681.0,53.0,2.9505792206806074,0.07859106498582656,0.17128922269865254,2.3153222615792965,1.0,0.929796024278416,2.308741466764512
7d868d93214a32cf0c3deaf09089e83c,KEARA NAPOLI,US,25,20.0,153.0,453.0,22.0,219 reps,17:53,13:35,65 reps,219.0,-1073.0,-815.0,65.0,3.167019727057304,0.07483959985466078,0.15815860453451325,3.4790911732789813,1.0,0.929796024278416,2.649573300459781
06c03d5bb644e3572439322296c8f270,LOGAN FILO-LOOS,US,25,79.0,264.0,215.0,90.0,208 reps,18:33,11:48,60 reps,208.0,-1113.0,-708.0,60.0,2.6908506130285716,0.06966516519098384,0.16864350112826626,2.994187460070779,1.0,0.929796024278416,2.410632709133066
a45dee9f69e21936d3d59c12b3965553,MARTINA BORRINI,IT,26,203.0,94.0,132.0,228.0,200 reps,17:24,11:00,55 reps,200.0,-1044.0,-660.0,55.0,2.344545802825857,0.07859106498582656,0.17334700614228632,2.5092837468625775,1.0,0.929796024278416,2.206237929482553
3a73c89ba18cac8bde7577c51cc5942c,REESE LITTLEWOOD,US,17,112.0,331.0,102.0,118.0,205 reps,18:46,10:27,59 reps,205.0,-1126.0,-627.0,59.0,2.5609863092025535,0.06798347392528883,0.1765806658394251,2.897206717429139,1.0,0.929796024278416,2.3554853158775177
98bfb83becf010f0af16fd1f62536e65,GEORGIA DAVENPORT,GB,27,30.0,123.0,307.0,209.0,216 reps,17:39,12:30,56 reps,216.0,-1059.0,-750.0,56.0,3.037155423231286,0.0766506519869477,0.16452793424099874,2.6062644895042175,1.0,0.929796024278416,2.4009456490192784
e4f02fbb6a82881c88a0366ab11712ca,KATHARINA ISELE,DE,29,44.0,184.0,412.0,36.0,213 reps,18:05,13:16,63 reps,213.0,-1085.0,-796.0,63.0,2.907291119405268,0.07328726945555769,0.16002040860256284,3.2851296879957004,1.0,0.929796024278416,2.5362281456431885
867e1ba3d3d0fc736558495e8910a446,DANIELLE FORD,NZ,28,125.0,58.0,236.0,261.0,204 reps,16:57,11:57,55 reps,204.0,-1017.0,-717.0,55.0,2.5176982079272143,0.0820838083838085,0.1677615939381375,2.5092837468625775,1.0,0.929796024278416,2.249002863556351
939e7ecc3a447de8cdeaef60bc764c5b,DANA PARAN,US,28,26.0,486.0,159.0,12.0,218 reps,19:16,11:20,66 reps,218.0,-1156.0,-680.0,66.0,3.1237316257819647,0.06410264792753112,0.17138721238644464,3.5760719159206213,1.0,0.929796024278416,2.6636193747825567
fb8bff20dfe5869d4b1f2cbca365a85e,ASHLEIGH WOSNY,US,26,68.0,515.0,97.0,11.0,209 reps,19:19,10:24,67 reps,209.0,-1159.0,-624.0,67.0,2.734138714303911,0.06371456532775535,0.17687463490280134,3.673052658562262,1.0,0.929796024278416,2.5917411675525983
b4c49b658336abebb756b7fe3394ad0a,DAWON JUNG,KR,29,79.0,290.0,263.0,62.0,208 reps,18:39,12:09,62 reps,208.0,-1119.0,-729.0,62.0,2.6908506130285716,0.06888899999143229,0.16658571768463248,3.1881489453540603,1.0,0.929796024278416,2.4584145932930905
26f486d8b01cf130bfc6229adadad542,CHIARA SALANDRA,IT,27,184.0,155.0,90.0,288.0,201 reps,17:54,10:22,54 reps,201.0,-1074.0,-622.0,54.0,2.3878339041011962,0.07471023898806886,0.17707061427838552,2.412303004220937,1.0,0.929796024278416,2.192775464675563
90d05d3e287970e2930c8133ffb087fd,BRIONY CHALLIS,AU,24,231.0,342.0,40.0,118.0,199 reps,18:48,9:41,59 reps,199.0,-1128.0,-581.0,59.0,2.301257701550518,0.06772475219210498,0.18108819147786098,2.897206717429139,1.0,0.929796024278416,2.2916153649408217
5ba27ddea38e1dd3c438a6f8e3579247,NICOLETTE TORREGGIANI,US,27,273.0,56.0,108.0,294.0,197 reps,16:55,10:38,54 reps,197.0,-1015.0,-638.0,54.0,2.214681498999839,0.08234253011699234,0.17550277927371216,2.412303004220937,1.0,0.929796024278416,2.151003477431286
9482313f64a17d356058b70de8162425,ELLA PRICE,NZ,21,125.0,92.0,173.0,345.0,204 reps,17:22,11:28,53 reps,204.0,-1042.0,-688.0,53.0,2.5176982079272143,0.07884978671901041,0.17060329488410794,2.3153222615792965,1.0,0.929796024278416,2.2004144120558236
918c222da70fe0e3a93a2975052ddacf,LYDIA FISH,US,20,162.0,78.0,11.0,500.0,202 reps,17:13,8:53,51 reps,202.0,-1033.0,-533.0,51.0,2.4311220053765354,0.08001403451833772,0.18579169649188101,2.121360776296016,1.0,0.929796024278416,2.1343681524491087
4c62ee9a1bc569f383c043116c7a0c99,BETHANY FLORES,US,30,99.0,68.0,110.0,494.0,206 reps,17:04,10:40,51 reps,206.0,-1024.0,-640.0,51.0,2.6042744104778928,0.08117828231766504,0.175306799898128,2.121360776296016,1.0,0.929796024278416,2.175326091525841
b192fb2b5981cd731c2408977491f6ab,SYDNEY MICHALYSHEN,CA,24,51.0,575.0,116.0,45.0,212 reps,19:28,10:44,62 reps,212.0,-1168.0,-644.0,62.0,2.8640030181299285,0.06255031752842805,0.17491484114695965,3.1881489453540603,1.0,0.929796024278416,2.5022003048182597
8be576d37d2ad11e84c9f25136411949,CAROLINE KLUTTZ,US,36,99.0,176.0,284.0,228.0,206 reps,18:02,12:19,55 reps,206.0,-1082.0,-739.0,55.0,2.6042744104778928,0.07367535205533347,0.16560582080671166,2.5092837468625775,1.0,0.929796024278416,2.2680058568290447
e745bb877b45d521d42eb2fe043ecfd6,KRISTIANA BABE,GR,21,99.0,192.0,434.0,77.0,206 reps,18:07,13:29,61 reps,206.0,-1087.0,-809.0,61.0,2.6042744104778928,0.07302854772237385,0.15874654266126575,3.0911682027124194,1.0,0.929796024278416,2.411600450171904
