"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","score_1","score_2","score_3","score_4"
"3570a5388f7a8fe1b48674d85cc42582","HENZO AMADEU","BR","15","84","116","18","26","167 reps","259 reps","14:56","60 reps"
"6967cb400f8854a5f898ec2c65e2edee","JAIMON MOGARD","US","14","113","40","3","90","159 reps","282 reps","12:00","47 reps"
"72add4e325496251fe3067953214c776","ANDREW HINSLEY","US","15","32","86","94","36","188 reps","270 reps","124 reps","59 reps"
"854aae5d5be858760f5cff5602f2a88e","MINDAUGAS MICHAILOVAS","LT","15","73","57","49","71","170 reps","277 reps","134 reps","51 reps"
"8d528ce079da30f1988c6ec03511b6c4","KAUE BONINI","BR","15","101","35","74","42","163 reps","283 reps","130 reps","56 reps"
"db1e12064c4483cf6a17878d6bb819de","CAIO RIBEIRO","BR","14","109","40","22","114","160 reps","282 reps","147 reps","44 reps"
"1a080c4e6883ff7f46a13738b32056dc","VINÍCIUS HÉDRICK  DIAS SANTANA","BR","15","58","61","14","160","176 reps","276 reps","14:20","37 reps"
"5654b281239fa3a40b8d62d4c86d2ff7","GUSTAVO DIMER CARLESSO","BR","15","46","48","195","6","180 reps","280 reps","96 reps","69 reps"
"f68ce118da3168ecad66b96a6648c464","LEO SWANSON","SE","14","76","11","67","141","169 reps","19:32","130 reps","40 reps"
"ca68d026281360911ee3eb5c0e1b2f67","ANTOINE LABRANCHE","CA","15","138","61","10","87","152 reps","276 reps","13:13","47 reps"
"76bf22496cc27cc1bb42ee350b0f43aa","DALLAS CORNPROPST","US","15","101","30","82","83","163 reps","286 reps","126 reps","48 reps"
"2b7222b255aba253d1d394faa0246e54","LEVI STANLEY","US","15","76","101","60","62","169 reps","264 reps","132 reps","53 reps"
"1f2255aa2b83d7a1108e01e44f43d431","KRISTÓFER LOGI HAUKSSON","IS","15","22","25","229","31","192 reps","290 reps","90 reps","60 reps"
"d960f5454440deb7dde161812237fbfe","MIGAH BRITZ","ZA","15","33","210","52","16","187 reps","220 reps","134 reps","65 reps"
"471533bee05e7f172ee8180fb4cc1d1f","FABIAN BERGDAHL","SE","15","89","110","46","66","166 reps","261 reps","135 reps","52 reps"
"d08bd65dfb335138193d1cadf0eef2fb","LUCA CERUTTI","US","15","49","35","149","84","179 reps","283 reps","109 reps","48 reps"
"275720edfe1e9a743ae7ac54f21f9328","AKU HEINI","FI","15","89","112","36","81","166 reps","260 reps","138 reps","49 reps"
"c093b39702f3347fb4ee91c8b69670fe","DANIEL GUTHRIE","US","15","65","66","129","63","172 reps","275 reps","114 reps","52 reps"
"64edb86937b96fd8cfd5c78673717a77","SACHA DE HARO","FR","15","115","40","115","55","158 reps","282 reps","117 reps","54 reps"
"dd0e0e53c529c5328a9687c9da9d017d","SAMUEL HICKS","US","14","60","137","88","47","174 reps","251 reps","125 reps","55 reps"
"e5c88291025d018da7d025c06ab04b7e","STANLEY BICHSEL","FR","15","4","70","224","35","206 reps","274 reps","91 reps","59 reps"
"6110660c5c70306398cf2be5aaac5df8","WILLIAM GRAY","NZ","15","25","101","155","53","191 reps","264 reps","108 reps","54 reps"
"a9adfa2ec3a3a720cbcc3a03bf14a14b","LUDOVIC SIROIS","CA","15","53","83","85","115","178 reps","271 reps","126 reps","44 reps"
"b834c9b43c03528439e6756c16ab93f2","MAX DUNN","NZ","15","55","144","92","46","177 reps","250 reps","125 reps","55 reps"
"20ce629c1c6f2f604deb1deab6791044","JACKSON HILL","US","14","97","48","83","110","164 reps","280 reps","126 reps","44 reps"
"de482390178a7e0ea5e7731391f792e9","KARSTEN TALLMAN","US","15","84","86","56","121","167 reps","270 reps","133 reps","43 reps"
"965a27788a6e4113ea0359b9b4bccbe7","FLORIAN BAIL","FR","15","84","70","167","28","167 reps","274 reps","106 reps","60 reps"
"32cd63c34812245065da4a96faa34b50","MATTHEW MOON","US","15","49","107","106","89","179 reps","262 reps","120 reps","47 reps"
"8bb3312294d8ecb98c0212a579ef973a","WIKTOR BOGUCKI","PL","15","20","61","210","74","194 reps","276 reps","93 reps","51 reps"
"b7d5cacf5eb62a3481710b5b420cfc87","NOAH GUNTER","US","14","89","34","116","133","166 reps","284 reps","117 reps","41 reps"
"b886da436fa2c895072b6e258e947962","ASHER TRAFFIE","US","14","101","83","79","113","163 reps","271 reps","127 reps","44 reps"
"9480d1223d5f977504fd85d7d29bfc8a","MAHÉ BLANCO CASSAGNE","FR","14","76","116","121","69","169 reps","259 reps","116 reps","51 reps"
"b48a1ec0ab4ea10216dc0954c07fd978","LOGAN NAPOLITANO","US","14","115","35","133","122","158 reps","283 reps","112 reps","43 reps"
"4dd2ae4bb9ef95511758086fbb46811d","AMIT SHWARTZ","IL","15","46","205","130","33","180 reps","224 reps","114 reps","60 reps"
"d4a3e61eb4309c10faf0f3b144ffe259","LAKIN WHITTAKER","NZ","15","113","112","70","129","159 reps","260 reps","130 reps","42 reps"
"cab499f1fd17351c6d06371b73969e17","SEB ELLIS","GB","14","169","15","42","202","145 reps","19:46","136 reps","33 reps"
"fab59613e7d0b22e302b866a96ea0ad9","DAVI MOTTA","BR","14","174","97","54","105","144 reps","265 reps","133 reps","45 reps"
"10cb3a978792fdb3619a9702447530b6","IGOR FILIPPE BORGES","BR","15","145","175","33","78","151 reps","234 reps","141 reps","50 reps"
"e6c3ea3e97a41331fc8fbbfcaca00069","DAWSON CHAVARRIA","US","15","73","92","127","142","170 reps","267 reps","115 reps","40 reps"
"636aef8fd74e1a317e97291a5872d3b2","GUILLERMO ZABALA","DE","15","94","171","78","96","165 reps","235 reps","128 reps","46 reps"
"111f23c385f67a16dd4f9840a2ea0539","JACK PETERSON","US","15","115","144","68","117","158 reps","250 reps","130 reps","44 reps"
"25d2a68edddd2e3733d5f059a0c3ac84","SANTIAGO CHAVEZ","NI","15","65","135","196","54","172 reps","252 reps","96 reps","54 reps"
"4f886982f138547eaac60e7ebcaebfbe","THERON CUPEC","US","15","60","122","157","111","174 reps","257 reps","108 reps","44 reps"
"be456e3867ed76af96e945d5697cbadb","RILEY JENNINGS","US","15","145","137","75","94","151 reps","251 reps","129 reps","46 reps"
"36073c5f2e3c6180eda73b2e74d69f84","JESSE SALIBA","AU","15","164","137","61","92","146 reps","251 reps","132 reps","47 reps"
"6c4f6fa85dfe2f62801d6a53b84e89d7","NOLAN SCHLEY","US","15","34","144","238","40","186 reps","250 reps","90 reps","57 reps"
"a3bec31182e8ccb219e4ee0a3ce45450","MASON FRAUENKNECHT","US","14","115","57","154","136","158 reps","277 reps","108 reps","41 reps"
"121a43e9925e53bf898905c4be844fbc","EWAN KIRKPATRICK","CA","15","210","44","28","187","135 reps","281 reps","143 reps","34 reps"
"f8b3ee2a4eb5f8a9f5b834a2fba00420","SHANE MASON","US","15","129","171","30","139","155 reps","235 reps","143 reps","40 reps"
"ac00d1e04f68f7398fb671c3a1f9498c","LUIS MERCADO","US","14","205","154","44","67","139 reps","246 reps","136 reps","52 reps"
"b5dca406e872803acf80448f61a1e321","TYLER FRAMSTED","US","14","129","51","156","135","155 reps","279 reps","108 reps","41 reps"
"77fd0d0619c84fec4004e05d6f18e08d","BENJAMIN SVENDSEN","DK","14","55","75","188","159","177 reps","273 reps","99 reps","38 reps"
"19183313d100ba4fc49775d985ca4c93","IVAN ALFONSO","MX","15","42","70","249","120","181 reps","274 reps","90 reps","43 reps"
"2cd9919cd1c9cdd560e851941483ab0e","LUKE FRANKLIN","US","15","65","83","186","151","172 reps","271 reps","101 reps","39 reps"
"2d65b31a17d03d4a959c6c32dd3b7a91","BRENNAN SCHARDT","US","15","197","168","31","93","141 reps","236 reps","142 reps","46 reps"
"6efe0309538868ea32c1d74f588cf05a","ABDULLAH KHAIRY","EG","14","138","166","76","109","152 reps","237 reps","128 reps","44 reps"
"0ddc6b4a28b0cb61ca9eecc7a7afb56a","LUIS EDUARDO RUIZ MACÍAS","MX","15","180","101","146","64","143 reps","264 reps","109 reps","52 reps"
"6216958348312559327b9cde9c8155e7","CARTER ROSENBERG","US","15","106","131","151","103","162 reps","254 reps","109 reps","45 reps"
"d00392e2d134055d80f4efeaec550d64","DUKE MAYS","US","15","55","125","216","98","177 reps","256 reps","92 reps","46 reps"
"c542ad827520848d9a56b264afca714e","PARKER WESTON","US","15","138","158","144","60","152 reps","240 reps","110 reps","53 reps"
"af6e60a37196b516c34c7ced7e09f3de","DILLON DEMAY","US","15","53","92","266","102","178 reps","267 reps","62 reps","45 reps"
"c90c072acf96c94be32de9c754d47d54","PARK SIHNHEE","KR","14","246","125","48","95","119 reps","256 reps","135 reps","46 reps"
"ccd6f555bb18dd83468a7800456c3159","VITOR FERNANDO DA COSTA LIMA","BR","15","138","219","81","79","152 reps","217 reps","127 reps","50 reps"
"7bd5e70f10881ad4f3b04d678b6b5f26","OWEN JONKMAN","NL","15","65","125","231","99","172 reps","256 reps","90 reps","46 reps"
"e5952abe038c539e3670b0a09fbe55be","DAVID RICO JR","MX","15","189","105","71","157","142 reps","263 reps","130 reps","38 reps"
"0b309a562b2fb0fb38ffeda520de3471","ARI AGAZADE","IL","14","180","48","62","238","143 reps","280 reps","131 reps","30 reps"
"d958e6f4e041ab4b14c1537e012ecae7","TRISTAN AVILEZ","US","15","115","166","171","76","158 reps","237 reps","105 reps","50 reps"
"7fa8c4da044191203888d9dc6e7ef92c","SAMUEL RAZIDLO","US","14","46","210","259","29","180 reps","220 reps","67 reps","60 reps"
"0a031d2871958ba6007f5c44ec94bec4","JACOBY BABCOCK","US","14","64","78","277","128","173 reps","272 reps","32 reps","42 reps"
"bfbe7e31ad47c13d7ebb535ed32696e9","WIAN VAN LOGGERENBERG","ZA","15","89","144","192","124","166 reps","250 reps","97 reps","43 reps"
"f9fddd00b40582f27c0978dd6d6fea9e","JORGE PASTOR LARA","ES","15","145","105","124","175","151 reps","263 reps","116 reps","36 reps"
"6f1a3b0cd81f68636a46d256e9340cc6","MIGUEL FORTE RANGEL","BR","14","227","162","80","85","127 reps","238 reps","127 reps","48 reps"
"75249d450e04c9ea2d39168e02844b27","MAHAN JAHANGIR","IR","15","169","223","72","91","145 reps","216 reps","130 reps","47 reps"
"8d46a0dc4b03b657e319374aed00d2a3","BENJAMIN MILNER","GB","15","162","144","69","186","147 reps","250 reps","130 reps","34 reps"
"093b14d7594ca522b74eee75c0f2b9d0","LUCAS GAUTIER","FR","15","227","198","34","106","127 reps","228 reps","139 reps","45 reps"
"06e5250e9b8480d3ebd30067f6380ea2","KYLIANN BETTIOL","FR","15","115","107","180","165","158 reps","262 reps","103 reps","37 reps"
"4c85947ad48a1a934790bff79048b8c6","LUKE GHALI","US","14","162","122","132","156","147 reps","257 reps","112 reps","38 reps"
"2b9ecdcb947e9a204791e4ab75d8d09d","COLIN ONEAL","US","15","97","190","139","147","164 reps","230 reps","111 reps","39 reps"
"650af5ab2bc82a5589531198f2572a02","NOLEN GUTHRIE","US","15","84","171","163","161","167 reps","235 reps","106 reps","37 reps"
"50b107b6a094b50f7a8ad0107c11a7cd","THOMA REUILLON","FR","15","149","194","105","131","150 reps","229 reps","120 reps","41 reps"
"fcb45c189c7e74f3549a2a565523eb69","EVAN HOCQUARD","GB","15","89","219","148","125","166 reps","217 reps","109 reps","43 reps"
"c8c73da8ae7557926b0d39dd3598b472","GUNNAR ÓLI GUNNARSSON","IS","15","65","168","207","144","172 reps","236 reps","94 reps","39 reps"
"4e9a5ac86ec70ac466571dde8da069c4","JOAQUIM AUGUSTO DOS SANTOS GRANDCHAMP DE MIRANDA","BR","14","207","162","122","100","138 reps","238 reps","116 reps","46 reps"
"2fa54018f99658c7c29e03bc75ad599c","MATTEO CORTINA","IT","14","164","137","118","172","146 reps","251 reps","117 reps","37 reps"
"09df2311ff4513f3dc6d253f841e813a","WOJTEK ZWOLINSKI","PL","15","149","61","162","221","150 reps","276 reps","106 reps","31 reps"
"9eb5a910595356536093c993d26f8e73","AMIR ALI KAMYABI","IR","15","124","155","93","226","157 reps","243 reps","124 reps","30 reps"
"f207e35365b611645047c986eb61dcf2","MATEUS FARIA GALVÃO","BR","15","213","116","58","212","134 reps","259 reps","133 reps","32 reps"
"fbfc298b77c361ee54f0e8cee0daa744","TYLER MORRIS","AU","15","124","235","91","150","157 reps","211 reps","125 reps","39 reps"
"e1938f4e4d4bd77d161378149c0528e8","OWEN BAILEY","US","14","156","78","244","123","148 reps","272 reps","90 reps","43 reps"
"ddd624c0c2d299f2c51e08836da357f9","MITCHELL HOBBS","AU","15","39","110","248","205","183 reps","261 reps","90 reps","33 reps"
"f66ccb29ab8b28fab945f65a51dcd796","FRANEK RUS","PL","14","29","112","273","193","189 reps","260 reps","34 reps","34 reps"
"edf0c86564785460f90ebe6f813de7f8","AUSTIN RYERSE","US","14","37","144","262","164","185 reps","250 reps","64 reps","37 reps"
"5eb788ee63317b6dab2bfbc1eac32495","ETHAN ATKINSON","CA","14","97","119","174","220","164 reps","258 reps","104 reps","31 reps"
"bdb5ad763f0120f53fd3b5d6d75b70ad","JUDAH DINSMORE","US","15","156","133","183","138","148 reps","253 reps","102 reps","40 reps"
"22eeb236864e5b409de77c817b0585f6","XAVIER MEDRANO","US","15","72","214","253","77","171 reps","219 reps","69 reps","50 reps"
"ec4310b56d856598242cc75f90bb51b5","PHILIPPE GRIMARD","CA","15","81","129","239","169","168 reps","255 reps","90 reps","37 reps"
"d6a924f2e4474c5728ceb137a3dc7e09","MATTHEW TERWIN","AU","14","138","135","102","245","152 reps","252 reps","121 reps","28 reps"
"313280551ec9b8acddd8949349c107c4","CAYDEN ELIJAH","MY","14","115","244","222","45","158 reps","205 reps","91 reps","55 reps"
"18bbaa5fde3f077b8013f1e847c9e541","RYLEE KENT","AU","15","129","273","170","56","155 reps","184 reps","105 reps","53 reps"
"35c371706c5091c84e0c0628f6a19b77","ELIJAH WILSON","US","14","174","239","45","171","144 reps","208 reps","136 reps","37 reps"
"80f5f6ad66b88db1c3cc5b96f150f858","CHARLIE SMALLCOMBE","AU","15","237","194","43","163","123 reps","229 reps","136 reps","37 reps"
"7c64536a6fefab803f449f783af38c3d","LUCIUS NORTJE","ZA","15","109","231","165","132","160 reps","214 reps","106 reps","41 reps"
"e74bcbe35bf2425d7656ca8d12b8afe4","KNOX RICHIE","US","14","213","66","159","200","134 reps","275 reps","107 reps","33 reps"
"cba5cc451e593f405a0d0388e2d0ce10","LACHLAN COLE","AU","15","156","194","108","181","148 reps","229 reps","119 reps","35 reps"
"fbc70c927cec8c82650520a5fe1050fd","LUCAS TAMMINGA","US","14","254","57","64","268","115 reps","277 reps","130 reps","24 reps"
"58fdff3d31cc72f0bfb1c56564f8e8b8","YAEL LUNA","MX","14","220","70","203","153","131 reps","274 reps","95 reps","38 reps"
"661980ead0716ea7e8063993fa322e53","ARIEL BAR LEV","IL","14","149","119","98","281","150 reps","258 reps","122 reps","20 reps"
"eaa220003a4b964f920869601515b38c","ADRIÁN VALERO","ES","15","180","156","204","107","143 reps","242 reps","95 reps","45 reps"
"6092fb56dc75850b54ba84431eb057d7","JOSEPH MOGHIMI","US","15","189","214","166","80","142 reps","219 reps","106 reps","49 reps"
"7beea2b1b3d07e5f021a9cbe4de8f86e","RUBEN DE KLERK","ZA","15","97","223","241","88","164 reps","216 reps","90 reps","47 reps"
"4059191ce116958054a83f2bc659cb39","CHARLIE MEYER","SE","15","109","137","230","176","160 reps","251 reps","90 reps","36 reps"
"cf11b99d89b8df9ef55638f4b9a429f0","HUGO PERALTA","ES","15","101","137","206","210","163 reps","251 reps","95 reps","33 reps"
"1b6f48bbc67edc075a6756eb911a93ec","VITOR OLIVEIRA GONÇALVES","BR","15","180","153","103","225","143 reps","248 reps","120 reps","30 reps"
"c0f5220ae66cdf0f99f347b748169513","ARTURO QUEIROLO KUSCH","CL","15","201","97","87","279","140 reps","265 reps","125 reps","21 reps"
"b0debadf479fb19483138d4c40f27e97","CALEB ABNEY","US","15","133","160","161","210","154 reps","239 reps","107 reps","33 reps"
"86790cae7e5ae8ecca070dada098130d","JACK CHANDLER","GB","15","234","244","12","176","124 reps","205 reps","13:28","36 reps"
"d227ceb2e8661def583a5085f3340a5b","KONSTANTY WARACKI","PL","15","197","190","107","172","141 reps","230 reps","120 reps","37 reps"
"54dcd932b3fb0c843edeb7750e5af2ca","RYAN TAYLOR","NL","15","101","101","251","214","163 reps","264 reps","88 reps","32 reps"
"0648b450c748edef75b72870f4d97d85","YOUSSEFE BAKADDOURI","MA","14","210","78","136","244","135 reps","272 reps","112 reps","28 reps"
"e2983db1e0f110fa9d3ec25718e18119","JUDE ALLAN-WORKMAN","CA","14","201","186","65","219","140 reps","231 reps","130 reps","31 reps"
"83926d1855cf161bb56599e9186d544a","MICHELE WALZ","DE","15","135","201","140","195","153 reps","227 reps","111 reps","34 reps"
"8ace50af4ee4947f0e78551cd2f87b32","OMER BARZILAI","IL","14","216","112","138","208","133 reps","260 reps","112 reps","33 reps"
"91b72bae4c35a2a2fd23df27c2ae40b6","FLORIS MEEUWSEN","NL","15","94","272","242","72","165 reps","186 reps","90 reps","51 reps"
"ad0d4b3ea0612eb578780839d001f929","TONY LOPEZ-SARRION","FR","14","227","156","97","201","127 reps","242 reps","124 reps","33 reps"
"2ce1987a41d223737499a970a991c7a1","WILL MCILVEEN","IE","15","154","198","112","227","149 reps","228 reps","118 reps","30 reps"
"49af17625a5fd04dde74e4971eebd0c7","OLIVER WHEELHOUSE","US","14","145","160","226","161","151 reps","239 reps","91 reps","37 reps"
"22490082fc218b5b311a5d078a985dc5","CONNOR ZAMMIT","AU","15","169","205","181","146","145 reps","224 reps","103 reps","39 reps"
"1a92fc0f095db6900a301aeb868e35f9","CHARLEY SCHOFIELD","GB","15","133","144","187","242","154 reps","250 reps","100 reps","30 reps"
"219178e927bdc2fb0ee562dc006dd649","GUNNAR SERGES","US","15","127","207","197","179","156 reps","222 reps","96 reps","36 reps"
"773df0acd44613161e0044e50432e188","TAVILA-AFA SAPOLU","AU","14","65","217","279","152","172 reps","218 reps","30 reps","39 reps"
"63d4a1cd21f9fe14ebff10e67e663a6d","HUDSON OWENS","US","15","189","168","100","259","142 reps","236 reps","122 reps","26 reps"
"0c6a9506a7c7dd9659dac78c237e9b50","ARCHIE TYSON","GB","15","174","162","128","255","144 reps","238 reps","115 reps","26 reps"
"0e90a9d7d27449113fa60c397ac4b7e0","KOLBEINN THORS","IS","15","135","180","182","222","153 reps","233 reps","103 reps","31 reps"
"760ffdd14e63d867d4ad55d0affb7ba0","TIMOTHÉ BARRAS","FR","15","76","131","278","236","169 reps","254 reps","31 reps","30 reps"
"c978383bfb048c6e198be6bf340a10ed","NOHAN BOHAND","FR","15","237","194","118","182","123 reps","229 reps","117 reps","35 reps"
"557988029a8a857d82f8d7f31987c585","FLORENT DOE","FR","14","135","207","211","178","153 reps","222 reps","93 reps","36 reps"
"3e4eaf529131ea5e718c769f11d19663","SAMUEL RENDER","AU","14","180","254","150","149","143 reps","200 reps","109 reps","39 reps"
"df9f6eafa8d37863f412e1a3e4265958","ARSALAAN ANJUM","AU","15","115","137","247","235","158 reps","251 reps","90 reps","30 reps"
"0e080ed283af0fff4e99886b4e37136d","ENZO DEMARCO","BR","14","115","281","220","119","158 reps","178 reps","92 reps","44 reps"
"5ee71fd83d5cfd7fc65f277ac060d197","GIDEON MERSHON","US","15","164","251","190","140","146 reps","201 reps","98 reps","40 reps"
"c971cd96bb8d6b072dc4418b798828ea","KEVIN DEFORGES","FR","15","230","158","175","188","126 reps","240 reps","103 reps","34 reps"
"e47c9bada5d31e46ae5d24b517710ffd","JACK HARMS","US","15","208","171","218","170","137 reps","235 reps","92 reps","37 reps"
"6bdb994b7ac2db240ab88859369e7a61","RENDALL NIELSEN","CA","15","220","233","90","228","131 reps","212 reps","125 reps","30 reps"
"3f556f786b22cb8674e28c68bb3716bd","XIAN MARTINEZ","US","15","174","275","270","58","144 reps","182 reps","37 reps","53 reps"
"ff8fc9ff1d62cf546f5470172126526b","BENTLEY WHITE","US","15","180","260","270","68","143 reps","197 reps","37 reps","51 reps"
"ee1ab4cc2e7a8dae3cf639801aa04ff6","GAVIN ROULEAU","US","15","138","183","198","261","152 reps","232 reps","96 reps","25 reps"
"1f56383e516864363c406fe290cf6cd0","EDWARD DAVIES","GB","15","259","198","120","204","111 reps","228 reps","116 reps","33 reps"
"d32ec93692e264a671427a1656fa15f0","HADEN MAZZULLO","US","15","154","175","272","184","149 reps","234 reps","36 reps","34 reps"
"084e23333be7f3d4a8c4867281f0b56d","ZAID CRUZ","MX","15","243","186","202","154","121 reps","231 reps","96 reps","38 reps"
"1e90e74d3adaade5295ee2b9bf16aca5","ALEXANDER VODOPIAN","US","14","156","180","233","216","148 reps","233 reps","90 reps","32 reps"
"be3666bc7f0f4ab8b878dfe42c3a6536","JACOB LUPIEN","US","15","189","261","219","118","142 reps","195 reps","92 reps","44 reps"
"1e80f1505082d18c6cee84df715c33dd","JAYDEN WHITTAKER","US","14","213","210","135","230","134 reps","220 reps","112 reps","30 reps"
"460664f4127adc481382ac778540ddd3","KEANO VAN EER","NL","15","138","258","267","130","152 reps","199 reps","61 reps","41 reps"
"f95ffd12a21dcc8165e2ffe98d99f81a","BOYAN DANEV","CA","14","205","233","134","232","139 reps","212 reps","112 reps","30 reps"
"cc0cdd0e4af9fa8db7f98705a7633d17","GUSTAVO GIOVENARDI","BR","15","246","240","124","195","119 reps","207 reps","116 reps","34 reps"
"900c84a373e8080327fb6361d146a07a","TRIPP MCKEAN","US","15","232","183","145","246","125 reps","232 reps","110 reps","27 reps"
"da900de06c478526ed51b6203005f02e","BRYCE MANZO","US","15","232","175","212","189","125 reps","234 reps","92 reps","34 reps"
"b95cc81d04c2292425d348078d0cace1","DAVID CICEU","RO","15","164","204","243","199","146 reps","225 reps","90 reps","33 reps"
"57d0e7ca764b72af4574e19b8adaf6ab","VIGGO VILTLING","SE","14","255","219","111","229","114 reps","217 reps","118 reps","30 reps"
