"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","score_1","score_2","score_3","score_4"
"7054649c88602be0f411f0c05c225774","JENNIFER HARTNETT-HENDERSON","US","60","55","60","168","71","156 reps","224 reps","98 reps","42 reps"
"31a2c0632d8456a1a07b0157aaa30f53","MICHAELA YOUNG-MITCHELL","US","61","50","148","120","37","157 reps","191 reps","107 reps","48 reps"
"3b783334e8fc727417b6a63e991d89d1","DIANA RUDOLPH","US","60","78","175","16","89","149 reps","187 reps","14:24","40 reps"
"11b3d1d3923405f74876c3004002558b","KAREN MOHR","US","63","63","197","32","68","152 reps","184 reps","135 reps","42 reps"
"272ac936060caf6435ae071556d2b682","KELLY FRENCH","US","61","100","79","61","130","143 reps","215 reps","120 reps","36 reps"
"3dd4664d2ad0018f623c0a2f96d19d54","NICOLETTE DUNSTONE","AU","62","112","236","14","9","140 reps","178 reps","14:06","58 reps"
"656498bf64510797d509daf53128e357","BRITTA HIRSCHAUER","DK","62","55","133","125","60","156 reps","193 reps","105 reps","44 reps"
"23bdedecad4fd0461d4bc5f27f948375","OLGA ARRIBAS GONZÁLEZ","ES","60","37","70","140","127","162 reps","219 reps","103 reps","36 reps"
"6a08ba9b214ec5c8cf92d51a10d209bd","SUSAN LARSON","US","62","63","148","28","138","152 reps","191 reps","140 reps","35 reps"
"b6bcbc764dedea1d7c5d6f34f9bf19ca","KATHIE BROWN","US","60","92","212","33","43","144 reps","182 reps","135 reps","46 reps"
"189ac23f682c72b0c9228d89583ecf03","BAMBI PANAGIOTIS","US","62","42","100","186","52","159 reps","201 reps","92 reps","45 reps"
"b40da014a65f6a5371fc26a638cd2e74","LORRIE COSTANTINI","CA","60","63","23","214","103","152 reps","250 reps","69 reps","39 reps"
"df348be7169475e961d1f1ef02301d50","ANDREA LARSEN","CA","61","57","175","104","69","155 reps","187 reps","115 reps","42 reps"
"6c403d32be908af8d6bbb88006e4308a","GAMA ROSANA","BR","61","75","104","127","108","150 reps","200 reps","104 reps","38 reps"
"d2d1dc6d83ff5189c4fcf3f8e926fb15","GABRIELLE MORGERMAN","US","61","70","49","45","255","151 reps","232 reps","126 reps","29 reps"
"b350488b10b830f93a437c9a3d9e4a67","KRISTEN ADDABBO","US","61","100","47","175","97","143 reps","233 reps","95 reps","40 reps"
"0fad03d7601bd849a6f730c78d416011","MOMOKO ARITA","JP","61","70","157","121","76","151 reps","190 reps","106 reps","41 reps"
"d5a5c585b1f524e47040879320bab927","DOREEN REDFERN","GB","61","39","20","286","84","161 reps","251 reps","2 reps","40 reps"
"c73f716bbaf4c278d74261ab4c7262e9","JANET DOUET","US","62","112","175","41","105","140 reps","187 reps","128 reps","39 reps"
"ad877ea2bb7d42a8222927f58c3afc0d","PATTI CARSON LAWHORNE","US","60","86","180","92","78","146 reps","186 reps","117 reps","41 reps"
"47fe8fdfae40d5dca02c54c718dc707a","KAREN IZBICKI","US","60","88","133","95","120","145 reps","193 reps","116 reps","37 reps"
"3973ca4dc69fe0f2e14c5a9b245cc721","SALOMÉ CASTELYN","ZA","62","14","40","206","177","170 reps","239 reps","81 reps","33 reps"
"a32fd4c1d1166fbc79ac48f9fa134429","RHONDA RAMIREZ","US","60","138","52","51","201","135 reps","228 reps","124 reps","31 reps"
"9a2c2502b945c0571cd43f09476e2718","CAROLYN HELMLY","US","62","92","180","44","129","144 reps","186 reps","126 reps","36 reps"
"7d18113fe5b6b43158477a6138769132","MARIA BARBER","CA","61","112","60","88","188","140 reps","224 reps","118 reps","32 reps"
"148d5f73491b7e681d1d0a73feca1fb4","JILL HALL","US","62","50","197","112","90","157 reps","184 reps","111 reps","40 reps"
"3ade4149cbf491927fcd78afd6e89eb8","MADONNA BOWDEN","AU","62","59","91","177","124","153 reps","206 reps","95 reps","36 reps"
"355719c4714e9e0474b40a4f4ee64a62","NANCY EDMONSON","US","64","112","133","118","91","140 reps","193 reps","109 reps","40 reps"
"e62552be7e6e72d6ab73e182ad668904","KIM HANKINS","US","60","92","148","161","57","144 reps","191 reps","100 reps","44 reps"
"f0e49b7219e36817abb36c96726e2689","KAREN BAUER","US","61","82","180","143","73","148 reps","186 reps","102 reps","42 reps"
"fa57ef2de52f53099d4421c0f1ed3edd","CHRISTINE MC","US","61","158","226","20","75","131 reps","179 reps","149 reps","41 reps"
"1e26452550e4c2d783950a525c50d626","TERRI-ANN GIANDOMENICO","US","62","120","23","71","269","139 reps","250 reps","120 reps","27 reps"
"e15890f312874874a43a220dbd1776f3","DANITZA TABOADA","US","60","78","265","99","41","149 reps","174 reps","116 reps","47 reps"
"54702fc384dae533d2d99f4d6b2ed6c8","LYNN COLLINS","US","60","103","142","174","66","142 reps","192 reps","95 reps","43 reps"
"76e3cbdef8bc482dbb9cbe36259cb26d","BENNY GONZALEZ","US","61","140","95","119","134","134 reps","203 reps","108 reps","35 reps"
"0fd6a33fcaed8927a89ff8ba06d0569a","JACKIE BARRY","US","60","180","127","30","152","127 reps","194 reps","139 reps","34 reps"
"ade70562849a02fdf7de405620cec6d0","JARKA GIANGIULIO","US","64","103","189","60","137","142 reps","185 reps","121 reps","35 reps"
"e41b573aab295a65c9081f24782cf8c1","LORI MGRDICHIAN","US","63","146","226","90","39","133 reps","179 reps","117 reps","47 reps"
"823a9cf79ed897f5d70a66da0836d020","ANDREA JOHNSON","US","60","82","54","79","288","148 reps","227 reps","119 reps","25 reps"
"dc878aa0bcbb55ed5baf7a2197a9b734","GEORGETTE RAE","US","61","112","197","142","54","140 reps","184 reps","102 reps","45 reps"
"04f8aad5cb8ef0f9c2158208a0be650c","CATARINA HOLMBERG","SE","64","103","35","109","259","142 reps","241 reps","112 reps","29 reps"
"f2354d2bd1c0994f993fb902cf6f4615","KATRINE BOMSTAD","NO","61","30","133","292","52","163 reps","193 reps","1 reps","45 reps"
"303b98a17dacb034caea5dbb4b004601","CINDY SONENTHAL","US","60","127","84","139","163","137 reps","210 reps","103 reps","33 reps"
"05a1816abff409f5c618d989bd1bff5a","MARIBETH HORAN","US","60","158","197","36","126","131 reps","184 reps","131 reps","36 reps"
"8ddd669cb7b9f9cf766f6bbf3b561170","MYSTEE MAISONET","CA","61","131","33","158","196","136 reps","243 reps","100 reps","32 reps"
"70247d1977cd98aa3db9e992b8a8e164","ROBYN STEWART","US","60","78","165","111","168","149 reps","189 reps","111 reps","33 reps"
"7b42a6f1099e2410fdbbb02fc82e9226","JULIE LEUR","NL","61","70","249","151","61","151 reps","176 reps","102 reps","44 reps"
"a38a485a6bcdc7cfb83c133e0dd600ed","KIM TAYLOR-PAPP","US","64","13","121","260","143","171 reps","196 reps","32 reps","35 reps"
"90525ce1143aefae110fbf5018a9fc21","JENNIFER MELCHI","US","60","112","133","113","184","140 reps","193 reps","111 reps","32 reps"
"4604b9ddf1a932d8d4337191e84ed016","CAROLE IRELAND","CA","62","70","90","145","238","151 reps","207 reps","102 reps","30 reps"
"23c9005423c258b1beb79b266d070934","VIVIAN COCCA","US","62","140","95","176","133","134 reps","203 reps","95 reps","35 reps"
"e852369f633ef7f96c4d0c506ceeeeb5","KIM FUNK","US","60","78","168","225","83","149 reps","188 reps","64 reps","40 reps"
"cf5e268a5bc050a4f2e527d1ef92bee1","RINDA LOWELL","US","64","88","100","167","200","145 reps","201 reps","99 reps","31 reps"
"f97e12116a6792480652eb1b1279bd95","JEAN ANNE DOBROWOLSKI","US","61","42","249","240","36","159 reps","176 reps","52 reps","48 reps"
"7cc6f75adb43943c1b29dcff8dae18da","JENNIFER TONDU","US","63","75","93","189","224","150 reps","205 reps","91 reps","30 reps"
"55cd5758fb02a569aaea02d5f2a63545","DEB SIEMERS","US","60","30","258","270","30","163 reps","175 reps","9 reps","50 reps"
"c7793a01ed3da53a33c38a76db6e4f2b","BETH MARTIN","US","62","146","168","39","240","133 reps","188 reps","129 reps","30 reps"
"ffa84a869dec602fba5ea824170c24fb","KAREN BONDURANT","US","63","127","142","191","135","137 reps","192 reps","91 reps","35 reps"
"666d2eda52e3a304795dfb034efcda4e","CATHERINE RAYMER","US","62","124","226","187","63","138 reps","179 reps","92 reps","43 reps"
"55dd53985e55b88dc3b962fbc86bc7a6","DARLA LINDSEY","US","60","103","197","212","98","142 reps","184 reps","70 reps","40 reps"
"0fe4559e4adb7567a4a87df698e1ce07","JUDY ODONNELL","US","60","192","100","59","270","125 reps","201 reps","121 reps","27 reps"
"c20d0ce6c231de63c20d9773c7c8dd45","PEPA ORTIZ BERROCAL","ES","61","148","197","138","139","132 reps","184 reps","103 reps","35 reps"
"9e71c703cf9b4b234171e2ca7fcc9e7f","NIVES CERUTTI","IT","60","42","157","268","159","159 reps","190 reps","22 reps","34 reps"
"627bf3c607fa9fa2a738037116defeff","SILVIA GASPAR","BR","63","131","292","63","149","136 reps","170 reps","120 reps","34 reps"
"10fb0a3e1158d56d183b18c0faa8859f","MARY DEPAOLI","US","63","107","249","96","188","141 reps","176 reps","116 reps","32 reps"
"855059eca231f805601fdcc0eb087da1","DAWN GARRISON","CA","62","131","189","200","121","136 reps","185 reps","84 reps","37 reps"
"e99a78fff7389077dfab4f5debd00c26","MARIA ZIMLICH","US","61","92","279","225","46","144 reps","172 reps","64 reps","45 reps"
"12bea47bc23b8561464bb6937064ce53","LILLIAN VICKERY","US","61","192","74","134","243","125 reps","218 reps","104 reps","30 reps"
"fdc86a4a18550c0c572b45b8a1f3491a","SARAH PENNINGTON","CA","64","180","70","122","277","127 reps","219 reps","106 reps","27 reps"
"d8a45e162bbaac106ab719ecfa75294d","MARIA STEINBACH","US","64","92","157","234","167","144 reps","190 reps","60 reps","33 reps"
"d8aaa455c8ce72e0554d075925a9d794","GLENDA LOPEZ","US","60","127","74","292","165","137 reps","218 reps","1 reps","33 reps"
"3f9827ab09b5c7cae7cad5c7e0b8a6fb","MARIA LARANGEIRA","US","60","192","127","150","203","125 reps","194 reps","102 reps","31 reps"
"3d27fa99589e7ccb4090a38e3056a3c7","AMANDA CRABBE","GB","63","186","58","116","314","126 reps","225 reps","110 reps","22 reps"
"9b4b7ec0f9b41f6da293539bd7028ead","NICOLE MCSWAIN","AU","61","148","197","243","88","132 reps","184 reps","39 reps","40 reps"
"790ed40b3aeb7a746bb663acdd419270","DIANNE DOWNING","CA","61","140","220","91","226","134 reps","180 reps","117 reps","30 reps"
"e49ba20f38bff593fa5864445376c071","ANN BOISVERT","US","60","165","236","70","210","130 reps","178 reps","120 reps","31 reps"
"77dd1a8642a426a538e3fead740c461f","NANCY MCDONALD","US","64","186","359","37","102","126 reps","156 reps","130 reps","39 reps"
"e936ffb7902076597f572cdd41020476","JEAN FRASER","US","62","148","258","137","144","132 reps","175 reps","103 reps","35 reps"
"36ab05f445c973db4358870dd3ec2db9","JOLINE WELLENDORF","US","60","124","180","193","194","138 reps","186 reps","91 reps","32 reps"
"58d87ef90e7374641e2ed17733f39b45","MAKI KUSANO","CA","61","140","236","180","136","134 reps","178 reps","94 reps","35 reps"
"72b9e0a87809c48efb493f664d8e6756","SONIA FREITAS","PT","61","242","168","103","183","119 reps","188 reps","115 reps","32 reps"
"79a0d2001e3e9bbd458137e04c1600f4","JILL CARAVAGGIO","US","63","192","292","107","107","125 reps","170 reps","114 reps","39 reps"
"59e82fdac6eac50915e5b9cd8ce9f74f","LYNNE EDWARDS","GB","64","234","133","81","257","120 reps","193 reps","119 reps","29 reps"
"04cb9c955dd6df10300fbd01882974c1","BRIDGET BOTTO","US","63","227","148","141","190","121 reps","191 reps","103 reps","32 reps"
"13af955b88f1383148223075b4513d07","CARMEN LÓPEZ MALDONADO","ES","62","210","115","43","342","123 reps","197 reps","127 reps","20 reps"
"90c43d77fb3c62736f8c589799134a7e","LISA AGLIANO","US","62","170","283","58","199","129 reps","171 reps","121 reps","31 reps"
"523cfba44665d3d79fd4806637603721","ASTRID JAHR","NO","60","175","226","160","153","128 reps","179 reps","100 reps","34 reps"
"6b0ac41e66898c248b2b709209c97cf5","DAWN BECKER","US","63","148","189","136","250","132 reps","185 reps","103 reps","30 reps"
"ee2464512ed397e13af9f9a0cdecaa33","ALESSANDRA COSIMINI","IT","60","210","115","132","279","123 reps","197 reps","104 reps","26 reps"
"80a08fef329bf80a08abe31bbb332194","SHELLEY MCKINLAY","CA","61","24","265","251","209","166 reps","174 reps","35 reps","31 reps"
"1c8f5ed4fca6b665e1a3053b8670fe3f","LOUISE HERNANDEZ","US","64","201","243","133","175","124 reps","177 reps","104 reps","33 reps"
"3dd30c7b962dba6d2941597f419d9cf8","KATE BURLES","GB","63","158","133","270","197","131 reps","193 reps","9 reps","32 reps"
"b8bbd0e40a9edc4b3573591160ba6f26","CELESTE CORBELL","US","63","192","381","147","40","125 reps","149 reps","102 reps","47 reps"
"77928e6c606494410f47331e4fac5ee0","LORETTA FRANCIS","US","62","219","273","225","48","122 reps","173 reps","64 reps","45 reps"
"3787f098782169e2bee6c219e2b87fc4","SANDRA GOODMAN","GB","63","256","5","172","347","117 reps","266 reps","96 reps","20 reps"
"a1e647fa8c432d2f11b1686003ed618e","GABRIELE THUMFORT","AT","61","180","98","247","258","127 reps","202 reps","36 reps","29 reps"
"88881d44444a5000a3bbc82dd5815acf","CECILE FRANKLIN","US","63","107","148","201","334","141 reps","191 reps","83 reps","21 reps"
"fba819cbf03985e00607aa84a2b25fdb","DENISE FERRARA","US","60","219","265","106","207","122 reps","174 reps","114 reps","31 reps"
"2c117c618e4b9e1eb49fe82ca76c684b","LORI DOOLITTLE","US","64","267","148","108","280","115 reps","191 reps","113 reps","26 reps"
"189a5c9793cd5a65ffac1fc823692611","MADALYN MORRIS","US","63","158","236","126","284","131 reps","178 reps","104 reps","26 reps"
"fcc513930cabceaae86f5255c5d884e2","SHERI THORBJORNSEN","US","60","227","115","182","290","121 reps","197 reps","93 reps","25 reps"
"addc41511cb1cba264a60c9e100ff6d1","CHARLOTTE DOIG","GB","60","158","315","124","225","131 reps","166 reps","105 reps","30 reps"
"9986eef512a697851c9a422d2202e812","KIM KIRK","CA","61","186","148","260","232","126 reps","191 reps","32 reps","30 reps"
"2207c06cc1983a1b40a991a1048ca1a7","MELISSA TOTH","US","62","165","305","233","128","130 reps","167 reps","60 reps","36 reps"
"452c63e75470f10ae2f7655b5787435b","KAREN CLONINGER","US","61","170","305","266","92","129 reps","167 reps","27 reps","40 reps"
"0356a87c769e3b0bac24f96aa232eee9","JANET BRADSHAW","US","63","180","258","190","206","127 reps","175 reps","91 reps","31 reps"
"9f381d5e642700c24a16723b85f16f00","KIM MOLODEC","US","62","148","236","211","242","132 reps","178 reps","73 reps","30 reps"
"edc1def0416b1a533299a2f49ff0085a","LYNDA CARSON","US","63","311","68","169","292","106 reps","220 reps","98 reps","25 reps"
"e060a4c6dd2793977e181baf177e4f63","DANIELE TREPANIER","CA","61","192","305","212","132","125 reps","167 reps","70 reps","35 reps"
"8b6cba95f60c83f7954121a226ee4604","SUZANNE MARION","US","60","210","84","198","355","123 reps","210 reps","85 reps","20 reps"
"55b76c670fc6af5e20c68e02a361daf3","WENDY POPOV","US","61","165","359","217","106","130 reps","156 reps","68 reps","39 reps"
"66fa47e721b71a886fcf5888e2d9cd08","ANN WELCH","US","60","158","243","149","297","131 reps","177 reps","102 reps","24 reps"
"5fb8a70d373f128bf17f2f5473db4960","JULIE DANCE","US","60","281","265","114","192","113 reps","174 reps","110 reps","32 reps"
"e6ab2ef0db97e26454ca756e31855974","LISA LIMESAND","US","62","248","104","157","344","118 reps","200 reps","101 reps","20 reps"
"444e13dd0d650081ce3e54a6db1486dd","MARIANGIE LEIKER","US","62","201","87","252","321","124 reps","209 reps","35 reps","22 reps"
"eb7072f4ed9b0be651bdcc57458c770d","LAURA MUNN","US","63","175","226","192","272","128 reps","179 reps","91 reps","27 reps"
"afe21ab0772873240ca04449d61750e6","GINA MURRAY","US","61","131","273","256","208","136 reps","173 reps","34 reps","31 reps"
"8c322c0eb7dccd9f572c2b5ef39a52dc","SANDY ROMANO","US","62","281","168","74","346","113 reps","188 reps","120 reps","20 reps"
"689eb4b06056dc8f2ff3c10caeccf5c6","JEAN LAWS","US","61","112","340","276","147","140 reps","161 reps","5 reps","34 reps"
"cd06d1ff035e7462f50f1b1037051068","JANEY FARBER","US","60","170","305","154","248","129 reps","167 reps","101 reps","30 reps"
"309802378d2ed7633640df5daa83d5df","ANETTE HANSEN","DK","60","140","157","241","340","134 reps","190 reps","50 reps","20 reps"
"429e251d6366e1b71b3a38ed302c4784","CINDY LAMANNA","US","60","140","395","128","217","134 reps","50 reps","104 reps","31 reps"
"bbe9805c48b0e74c29e4f1cdaab36300","LYN HORTON","AU","63","201","258","273","148","124 reps","175 reps","8 reps","34 reps"
"8b8e1d41257bc2d732266ccc5acfa142","SUE ROHL","US","61","304","226","38","318","107 reps","179 reps","129 reps","22 reps"
"9c56d943bf3d1eefda1f2a4bbfec2434","BARBARA BIAFORE","US","60","219","388","188","93","122 reps","120 reps","92 reps","40 reps"
"c3fb02a21c3baca8ac8cff196187431e","TOSHIE BERTSCH","JP","63","304","9","195","383","107 reps","258 reps","90 reps","10 reps"
"ff3d9c612103410181761faefb8b7a9d","AMYAMY FELDHUHN","CA","60","322","168","100","309","103 reps","188 reps","115 reps","23 reps"
"7040ce0c7d74074a646b0e4e22923f77","CARMEN MURPHY","US","61","219","273","252","155","122 reps","173 reps","35 reps","34 reps"
"505ac7af48167d9c1994b9c7a48e82d1","LISA CHESTER","US","64","148","212","223","324","132 reps","182 reps","65 reps","22 reps"
"feeeaf2053c38eed6e0baaa3b632a589","FLORA ATHERINO","BR","64","180","292","263","173","127 reps","170 reps","30 reps","33 reps"
"4d8834f6803dbc80700dd2198e3e08e0","THERESA STARK","US","63","256","168","222","263","117 reps","188 reps","66 reps","28 reps"
"4b0514b3de684c2a41a6d27814490edf","SUE PATTERSON","US","63","92","197","292","330","144 reps","184 reps","1 reps","21 reps"
"4abc7a69a1b344f30dda2af6ac8e4c8e","JOAN SCHREIER","US","60","275","220","102","315","114 reps","180 reps","115 reps","22 reps"
"75e9ffd0d3ccac8b1bf0d99fefd19717","LANEY JOHNSON","US","64","192","265","256","205","125 reps","174 reps","34 reps","31 reps"
"34440a9aa54e6bb075bd19c608c9feee","SANDRA GUTERRES","US","61","267","359","144","151","115 reps","156 reps","102 reps","34 reps"
"036fd279dfc675f556cb312614d1592b","STACY MACDONALD","US","60","248","336","214","140","118 reps","162 reps","69 reps","35 reps"
"7eb77ebaa97c5a3ff31883bff0b92ea5","MARIA RUPLA","SE","64","158","175","280","335","131 reps","187 reps","4 reps","21 reps"
"4827d7f1c99ed28eca3027dd0e72aed5","ANITA DELONG","US","60","267","384","267","33","115 reps","139 reps","24 reps","49 reps"
"fe00a5ab80ecd3bace560e754862c683","ANITA PICARD","US","61","201","320","280","154","124 reps","165 reps","4 reps","34 reps"
"0c75e23ae9b81ec0ae0d404237c8d3cb","JANICE CARLUCCI","US","60","322","104","148","382","103 reps","200 reps","102 reps","11 reps"
"854e746928ba5a5980b401fe89a00f0b","KATHY BARILE","US","60","281","68","239","376","113 reps","220 reps","55 reps","13 reps"
"82faa61ec48aed20ea9fbd0c02db64f2","JAANA TURUNEN","FI","60","180","273","285","228","127 reps","173 reps","2 reps","30 reps"
"d7ad4438b9d3280695c696a2bde3fc52","LINDA MCANEE","IE","60","336","127","129","381","99 reps","194 reps","104 reps","11 reps"
"724103961b7923c21993e729ac46e25f","YOLANDA CANO OBREGÓN","ES","61","322","142","166","360","103 reps","192 reps","100 reps","20 reps"
"ea26220a381bea8a06ea4c216530585e","MARY ANN PIERCE","US","61","210","393","277","111","123 reps","69 reps","5 reps","38 reps"
"4c07ca21e0ba7d68e922605a1e45a3eb","CAROLYN STRAUSS","US","61","210","320","252","211","123 reps","165 reps","35 reps","31 reps"
"e325474bbb13764b6e7af6c7f1ff5d59","DIANNE DONATO","US","62","260","373","217","144","116 reps","153 reps","68 reps","35 reps"
"f9509f0fe228f26b2864c9dc67939b9c","JEANNETTE PERRET GENTIL","IT","62","131","344","286","239","136 reps","160 reps","2 reps","30 reps"
