"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","score_1","score_2","score_3","score_4"
"4597fc5821ed46a1a8f52b308190dee7","PETER ANDERSSON","SE","48","56","53","79","184","189 reps","284 reps","147 reps","33 reps"
"f6c1059a89e58e67de83a6d5ed1dd3c6","NICOLAS RAPESO","FR","45","62","49","146","116","188 reps","285 reps","140 reps","35 reps"
"daadaaf7c6e9f5a14a6f43ba2db00b1d","JAMES THELEMAQUE","CA","45","204","110","32","34","175 reps","275 reps","13:52","40 reps"
"a92ea7d11040d43cbc45e8071a574cd0","JEB BUFFINGTON","US","47","47","86","247","4","191 reps","278 reps","135 reps","46 reps"
"196a616d0756671076756577252cfb49","ANGEL CARDENAS","US","47","95","21","22","255","184 reps","296 reps","13:13","32 reps"
"d9c56a46f590e22bcfa2b5820db2d611","JOHN DAUSMAN","US","46","164","177","44","29","177 reps","269 reps","14:31","40 reps"
"e642b825bfa5e487f2d45906d7dda623","ROGER RENZI","US","45","62","225","91","37","188 reps","266 reps","146 reps","39 reps"
"92cbbdd122474d943c8e712cf19e7d46","BRIAN CAPONE","US","45","86","102","187","40","185 reps","276 reps","139 reps","39 reps"
"25322ba7d4fca05e1ecb42430da8316c","BRANDON FONTENOT","US","45","95","278","23","23","184 reps","263 reps","13:16","41 reps"
"e20bf30db5713426b74854440921638d","NICHOLAS DESCHENES","CA","45","10","136","263","14","207 reps","272 reps","134 reps","42 reps"
"1845da8f4855992f43f97cc3094cf6b4","JASON LUUKKONEN","US","48","164","161","17","86","177 reps","270 reps","12:52","36 reps"
"aada6b531e505fd246764b24052b0a77","JOHN GLEICH","US","46","52","18","106","255","190 reps","297 reps","144 reps","32 reps"
"b10c5b7aa1eb86702c88c7524c25757e","LUIS PESSOA","BR","45","320","59","15","45","168 reps","283 reps","12:29","38 reps"
"ce141180f42c1486a02a545423fabe7e","DEREK ARBEZ","CA","47","47","37","326","30","191 reps","289 reps","132 reps","40 reps"
"556496434a0e0e3c2857c1687907686f","DANIEL PERKINS","US","47","107","110","147","82","182 reps","275 reps","140 reps","36 reps"
"4d4ef14ccda364b89fcce29fb885680b","LANDON FAUSETT","US","46","117","93","210","27","181 reps","277 reps","137 reps","40 reps"
"83b8110598741a92c6bdbda9da590b15","JEREMIAH HEAD","US","49","42","102","48","266","192 reps","276 reps","14:37","32 reps"
"c56985124826ee4388b1d3ce66d7865e","CRISTIANO DAMASCENO","BR","45","265","44","74","77","171 reps","286 reps","148 reps","37 reps"
"7d2c2e5a4eb50a4f6815336f2ed08b8f","RYAN WALSH","US","45","52","102","286","42","190 reps","276 reps","133 reps","39 reps"
"719c90c16e0633e6e1be9ae9402bdaae","BYRON JARRIN","US","45","265","147","10","63","171 reps","271 reps","11:54","37 reps"
"8a31d8519a5534da993ad608e4fb6cec","LOBSANG ARAQUE","ES","45","72","245","96","73","187 reps","265 reps","145 reps","37 reps"
"27bf00849427acf49f0a4c6c3434a72e","FREDERIK HØST-MADSEN","DK","45","62","18","310","103","188 reps","297 reps","133 reps","36 reps"
"2232f0515f41f74b7f3899be7b542e7f","ZACH BARBER","US","45","79","300","65","51","186 reps","262 reps","14:59","38 reps"
"6c015ea2ad332773f6628e11c464ce1d","MICHAEL PADGETT","US","46","117","82","35","273","181 reps","279 reps","14:02","32 reps"
"0acba20823f69f72716b8a73dc01dd2e","TEEJAY LANSIN","US","46","204","161","41","102","175 reps","270 reps","14:21","36 reps"
"e066c9f21d2e95b2a555d1cc789c65a0","WYATT WARDENBURG","US","45","138","191","163","20","179 reps","268 reps","140 reps","42 reps"
"f149b481afcdd67b2173fcd1e201df42","IVAN OBRADOVIC","SE","49","72","49","244","156","187 reps","285 reps","135 reps","34 reps"
"9da4abf14ed78df3796cb51cdf9e2e9f","ELANDERSON IZUMI","BR","45","86","131","137","169","185 reps","273 reps","141 reps","34 reps"
"640c0ad1ff75f1badfcad54ab2238f47","DAN RUSHBY","AU","48","107","225","95","97","182 reps","266 reps","145 reps","36 reps"
"0d86ff676a6d9fe871c071eb3d298920","ART HAMILTON","US","46","148","245","145","3","178 reps","265 reps","140 reps","46 reps"
"343c66a0a9e9dc765dee640c76cdc523","CORY KINLEY","US","47","79","208","153","123","186 reps","267 reps","140 reps","35 reps"
"0e26ec12dd2dfe48249b220d8d08f481","FLAVIO REIS","BR","47","232","86","194","55","173 reps","278 reps","138 reps","38 reps"
"d07bbed3100bb61fbe964b41aac7369e","DAVID LEVEY","ZA","46","204","300","42","33","175 reps","262 reps","14:24","40 reps"
"ca9f5cd5773f052da1f25754dffcdfa9","CARWYN THOMAS","GB","48","95","263","108","126","184 reps","264 reps","144 reps","35 reps"
"54f135855cdf2af49dfd75ddaa7d3773","FRANCK ATTIEH","FR","46","127","68","50","356","180 reps","281 reps","14:42","31 reps"
"496cfab162e755b4b0f81456b5469576","REAGAN PAYNE","US","48","86","225","248","51","185 reps","266 reps","135 reps","38 reps"
"490aab7af356c34542b5ce0ab9a3ca50","DAVE DENIS","CA","45","127","263","133","97","180 reps","264 reps","141 reps","36 reps"
"d431b3b98ab8b8ff53d6889e461dd732","MARCUS TOFT","SE","46","19","82","230","300","202 reps","279 reps","136 reps","32 reps"
"254623d90fffd9061a246bbc37769d70","NIKOS PANERIS","GR","47","287","177","60","107","170 reps","269 reps","14:55","36 reps"
"8c92cc8f86c1342819658e2380cfcfee","COREY COSTELLO","US","47","127","177","14","315","180 reps","269 reps","12:23","31 reps"
"30378aea235ae39c99e7d3ce2e201686","DEREK BARKA","US","45","182","49","262","145","176 reps","285 reps","134 reps","34 reps"
"e681fd591e43fcaf32f06123e5e8b945","JEREMY TUCKER","US","49","182","177","225","57","176 reps","269 reps","136 reps","38 reps"
"f9ece9f707636c23f472553b05f3dfd0","MICHAEL COX","US","48","26","459","81","88","198 reps","255 reps","147 reps","36 reps"
"d0a401f7940ba31867c75d764cbe81ed","MITCH PADGETT","US","46","95","30","116","413","184 reps","292 reps","143 reps","30 reps"
"54e5a4ae1665b8987fc517ae8be5dc32","FÁBIO GONÇALVES","BR","46","148","208","45","253","178 reps","267 reps","14:36","32 reps"
"cb6e529999888ecbc23615bc0b119d66","WALTER CURTRIGHT","US","46","148","342","52","113","178 reps","260 reps","14:43","36 reps"
"9e71461244ac1c9a58badbe1158b7f3d","PAUL DESROCHES II","US","46","102","263","104","196","183 reps","264 reps","144 reps","33 reps"
"3f3335fcdc1d3b5f7433790f2849ba45","TCHE TCHE","BR","45","340","147","110","71","167 reps","271 reps","144 reps","37 reps"
"8eac94db44cf3365d5d2d97868e6fdd2","IVAN AYLLON","ES","46","320","136","84","144","168 reps","272 reps","146 reps","34 reps"
"c57d0c0f05d94fc87a04c049544ceffb","BLAKE REDD","US","46","265","63","76","282","171 reps","282 reps","147 reps","32 reps"
"3a2566b51b960a28c2323a3d78b54cac","JESSIE WILLIAMS","US","45","452","110","60","72","163 reps","275 reps","14:55","37 reps"
"7c4379a44836f99d2e51811199b73705","TODD EDMUNDS","US","47","47","208","183","258","191 reps","267 reps","139 reps","32 reps"
"0beffd14b1ef7c73ae0b9a02c70aeeaa","LAWRENCE JACOBS","US","47","217","342","89","56","174 reps","260 reps","146 reps","38 reps"
"2538297d1c03b4b9ff484ce5e38294dc","DUSTIN OWEN","US","48","265","63","240","147","171 reps","282 reps","135 reps","34 reps"
"18046745abd2dd9693e2550cb9afcebf","JEFF DIPERNA","US","46","72","245","353","60","187 reps","265 reps","131 reps","37 reps"
"0c7dfb2903b13bf85f6fd9d28ff30f2a","TALES DAVID","BR","47","182","208","73","271","176 reps","267 reps","148 reps","32 reps"
"4b689806e72a23978443a248a719857f","PABLO DONADIO","MX","45","287","342","33","81","170 reps","260 reps","13:54","36 reps"
"6a9788ae21c8f4715c3b4c0fe066e676","ROBERT GORMER","GB","46","217","74","177","277","174 reps","280 reps","139 reps","32 reps"
"b30949bec212b64d693af8f4683e2c6e","EMERSON MAGALHAES","BR","46","95","535","77","41","184 reps","252 reps","147 reps","39 reps"
"a8db0a40ef0b3c4b600bc88b2a72d3de","DENNIS MARSHALL","US","46","217","342","117","75","174 reps","260 reps","143 reps","37 reps"
"d103c9f2ee1ba47d4409af576ae3df41","LUCIANO SANCHEZ","AR","46","251","110","27","364","172 reps","275 reps","13:34","31 reps"
"8dac39bea9b6047058a3cc7227cc856d","RYAN BRETAG","US","46","127","375","246","5","180 reps","259 reps","135 reps","45 reps"
"88f7e54430818ccaa10fb0274e2c0e59","ALAN BATES","US","48","56","634","45","19","189 reps","247 reps","14:36","42 reps"
"9d6fbefc942f115d4e2975641c926d0a","ANGELO DI MILO","DE","48","506","68","129","64","161 reps","281 reps","141 reps","37 reps"
"a48b10024bea09a80f870ef3d59c898e","CHRISTIAN TATNALL","AU","47","340","26","185","217","167 reps","294 reps","139 reps","33 reps"
"3d0c2a82e490ff0d0288e83b343c5936","GREG COSTELLO","AU","46","217","375","54","125","174 reps","259 reps","14:44","35 reps"
"a8aedca0ab238de2958480d837c0d12d","JEROMEY WHITAKER","US","45","86","623","55","28","185 reps","248 reps","14:47","40 reps"
"024257c2b8dc459b886d80626be6a063","EYDSTEIN SIMONSEN","DK","47","373","161","70","188","166 reps","270 reps","148 reps","33 reps"
"614b80718913fb48f178f0d7605c4899","JOHNY RODRIGUES","PT","46","148","86","132","430","178 reps","278 reps","141 reps","30 reps"
"4c0d378ae9c5655cf45212d120d1515f","JASON VIENS","US","45","452","131","115","103","163 reps","273 reps","143 reps","36 reps"
"c796dcb54bccf6b81046d56ef5190aae","SHANE GREGORY","AU","45","79","300","304","127","186 reps","262 reps","133 reps","35 reps"
"b80f8f38b8ac346768723b82f9a9482d","DUSTIN CRAFT","US","47","148","102","245","318","178 reps","276 reps","135 reps","31 reps"
"e61a2e61cc1d595462c5ab3abbe42969","GARETH LLOYD","GB","47","40","14","208","556","193 reps","19:53","137 reps","28 reps"
"25e90c81580844e9e12af7e9ea4f572d","BEN PLOTNICKI","US","48","287","208","181","159","170 reps","267 reps","139 reps","34 reps"
"7d48f06598a59375c21c71b92d771d43","CARLOS MONTERO","US","47","95","225","17","501","184 reps","266 reps","12:52","30 reps"
"335e54da0b72cb25bba31663f13ffffc","JOEY HOECHSMANN","CA","48","42","509","269","18","192 reps","253 reps","134 reps","42 reps"
"4c4e5dadf9f1924b0bf2de5d2bd15499","MATTY HAYDON","AU","46","204","509","28","100","175 reps","253 reps","13:35","36 reps"
"64801b47c02559b70c9bc2dc0c0b13ce","ROB EBIN","US","45","56","558","172","67","189 reps","251 reps","140 reps","37 reps"
"1520d7337d34c98c747e6ced28d4d562","ERIC MEYER","US","46","117","5","130","609","181 reps","19:13","141 reps","27 reps"
"24cd70af59fa91ef150b31cd34423813","RYAN SPADE","US","45","26","177","637","22","198 reps","269 reps","126 reps","41 reps"
"fac702b740c1ab2b4b3969e8cc71abfe","RAUL CORDERO","ES","45","479","37","141","226","162 reps","289 reps","141 reps","33 reps"
"70e7713f0e9d07b607cf796e2a892fcd","SEBASTIEN FAURE","FR","48","164","161","212","346","177 reps","270 reps","137 reps","31 reps"
"80b932aa3703f9fd4d581b2476fa005a","LUIZ CARLOS CORNIATTI","BR","47","479","59","141","226","162 reps","283 reps","141 reps","33 reps"
"b4d4a9b6fbc1914fd61a5b29fd51bfa5","VINCENT CHEVRY","FR","45","164","326","175","241","177 reps","261 reps","139 reps","32 reps"
"cff3b2f02948f9e2c18d8ce27c2318d7","RAUL ZEPEDA","US","46","304","30","176","399","169 reps","292 reps","139 reps","30 reps"
"d952c8e6186db2d1d9a87e04c91e6686","BLAIR LEDINGHAM","CA","48","56","263","331","260","189 reps","264 reps","132 reps","32 reps"
"427068a60ba993c4458f6f5c49f8fd27","ALEJANDRO ESQUEDA","US","45","479","136","82","218","162 reps","272 reps","146 reps","33 reps"
"7371e35a4b4fe8cebaa8f4e9d63f85d9","TIAGO LOPES","BR","47","506","68","8","354","161 reps","281 reps","11:49","31 reps"
"a4485fd7499d70418f13b5fd70c1d5fb","JOAO COSTA","US","47","397","191","128","220","165 reps","268 reps","142 reps","33 reps"
"84ecf710eb31d843fc385cf355129743","BRIAN CHEEK","US","49","164","509","92","200","177 reps","253 reps","145 reps","33 reps"
"1855cb5beaf9f2c7151fed29be11f054","SADET LUDOVIC","FR","46","30","6","544","401","196 reps","19:29","130 reps","30 reps"
"9e0793bf4309142c0a228921d6c247ff","TOMMY RODRIGUEZ","US","46","204","342","327","108","175 reps","260 reps","132 reps","36 reps"
"a4c1333a0270f06fd74f1fdbdedd5315","JOE WIDNER","AT","45","340","147","157","343","167 reps","271 reps","140 reps","31 reps"
"b8d8bd689879bb48e1503f1c5de34703","JACOB YAVASILE","US","45","431","395","90","73","164 reps","258 reps","146 reps","37 reps"
"6b12084cbc415a170f1e6394e2d223bd","JOSH ARMSTRONG","US","45","182","225","260","325","176 reps","266 reps","134 reps","31 reps"
"c442db33e52249d510c31aee6638a9f7","ZEKE CABELL","CA","45","34","49","825","86","195 reps","285 reps","120 reps","36 reps"
"b70e44844e912d511b3364913ead36ab","RUDY MENDEZ JR","US","47","164","395","9","428","177 reps","258 reps","11:51","30 reps"
"31e9574a3d4ee5bb92be0337c3b3e9e1","TORBEN MARSTRAND","DK","48","320","44","494","142","168 reps","286 reps","130 reps","34 reps"
"7f031e35d1fef93c1a84b763f6b3fe81","NIGEL BIDDLECOMBE","GB","46","320","53","315","315","168 reps","284 reps","132 reps","31 reps"
"0511ef08acd93593c00f1ffb5b39d1b6","JASON CAIN","CA","46","646","68","87","204","157 reps","281 reps","146 reps","33 reps"
"eb1ecaa952023fd58efac447e098cfeb","ERIC GARDENHIRE","US","45","72","509","320","119","187 reps","253 reps","132 reps","35 reps"
"379ddba354bfdb73e54d649d79ee013d","JEREMIAH PARVIN","US","45","72","586","354","13","187 reps","250 reps","131 reps","42 reps"
"ef088819f10c85a1603ef304bc288840","JEFFREY DICKSON","US","47","79","44","234","673","186 reps","286 reps","136 reps","26 reps"
"0ad288c953f4372ebc49f86b19d5dd85","DAVE BAUER","US","47","182","342","55","458","176 reps","260 reps","14:47","30 reps"
"f708f310932c6e11e77c9dfca906c21b","PATRICK CHANOD JR","US","47","107","558","114","259","182 reps","251 reps","143 reps","32 reps"
"2e5b9d774547ba8f972cc07ad397f801","GIUSEPPE DICARLO","IT","45","320","278","113","329","168 reps","263 reps","144 reps","31 reps"
"7d89d9cad48f72a173632e927dcc83e2","DAVE DRISKELL","US","45","148","623","93","180","178 reps","248 reps","145 reps","33 reps"
"0cc345d029ffc03baca71e91521e68cc","JORDAN WEBB","US","45","127","208","367","344","180 reps","267 reps","131 reps","31 reps"
"bf6cae491a53dd281dc040920d8f5c5b","THOMAS HYLAND","US","49","397","418","186","48","165 reps","257 reps","139 reps","38 reps"
"768bc15e090a199404e5da7dadb4b0aa","EMELYANOV RUSLAN","RU","45","304","34","169","548","169 reps","290 reps","140 reps","28 reps"
"bcd65cc6230101e38cd33a2241f68292","GUSTAVO ROSA","PT","45","232","102","566","156","173 reps","276 reps","129 reps","34 reps"
"fcec1793e437aafc438a3888579bc9f6","CURT MYERS","US","46","127","342","493","99","180 reps","260 reps","130 reps","36 reps"
"d057e5390d1bb7df5dae0a4c557cde25","RAY HAWKINS","US","45","28","86","616","332","197 reps","278 reps","127 reps","31 reps"
"918eb99e9054cc8bf697d6b6c204cc04","SERHII SEMENOV","UA","47","506","191","6","360","161 reps","268 reps","11:38","31 reps"
"eb744fa9b5015d83ab22d8fa75c7c27e","NATHAN HALE","US","45","79","63","549","384","186 reps","282 reps","130 reps","31 reps"
"7534e4e06c620a74f23276073ed6ebee","NATHAN BLACK","US","45","537","161","69","313","160 reps","270 reps","148 reps","31 reps"
"ea0fd8b163ba25dd8aa485630fbf511d","JASON BOWERS","US","47","304","147","122","512","169 reps","271 reps","142 reps","30 reps"
"7ce0002ab7d2b5383f2e0b7db6000aff","MARCOS BONATTO","BR","47","340","418","188","153","167 reps","257 reps","139 reps","34 reps"
"fd12390c942dd1660795925ab9b97ed7","OSCAR SANDT","US","46","102","418","607","21","183 reps","257 reps","127 reps","41 reps"
"8f1a43148f2adb9a87467bc68a9fe169","ALEJANDRO SÁNCHEZ","ES","47","537","136","40","461","160 reps","272 reps","14:17","30 reps"
"c3c5bd9dca17d7e7fc152bec3dc243d7","DANIEL FOUGHT","US","47","574","263","134","206","159 reps","264 reps","141 reps","33 reps"
"6a098eacec77ecfb346e4a910673d874","VINCENT DAY","US","45","506","161","97","422","161 reps","270 reps","145 reps","30 reps"
"92e20c6c6024f7715d6218cfb6cc9c72","CHAD PINTHER","US","49","479","263","144","309","162 reps","264 reps","140 reps","31 reps"
"f1c7bed9e4fa5860e540e849658f816b","JIM ROYCE","US","47","30","509","613","69","196 reps","253 reps","127 reps","37 reps"
"0ab269a858254d94c2300a60033ed9d5","ROCKY HOWARD","US","47","397","342","126","362","165 reps","260 reps","142 reps","31 reps"
"f67e5524ce5b4efb3fd7e917cbcf01a5","STEPHEN CANSELL","GB","45","107","395","387","339","182 reps","258 reps","131 reps","31 reps"
"6d51a467a5d51cc5b830e355fbf5cf44","BRIAN WADE","US","46","117","225","862","38","181 reps","266 reps","120 reps","39 reps"
"98fe28cfb108c9864859ae3b5a55bb18","BOBBY CRAWFORD","US","45","678","93","64","411","156 reps","277 reps","14:58","30 reps"
"fdd518f6fc82b1cb4e514e7be1205525","TIM GAGNE","US","48","204","342","218","483","175 reps","260 reps","137 reps","30 reps"
"7fec442d6222a6a746cd1927ef3aaf75","CHAD O'BRIAN","AU","48","37","300","676","249","194 reps","262 reps","125 reps","32 reps"
"a828b08666dbf461e7415697644c9001","JASON THORNTON","US","48","251","110","435","469","172 reps","275 reps","130 reps","30 reps"
"dd98748231285437b89c778a541eb374","TIM KIM","US","46","304","147","300","520","169 reps","271 reps","133 reps","29 reps"
"dee0973cc82b943c9593119645fdf6df","DAVID SAUNDERS","GB","48","397","161","387","336","165 reps","270 reps","131 reps","31 reps"
"e30bf90520f6b5fe7a502b99073c3cd4","FACUNDO CHAMUT","AR","45","265","21","65","937","171 reps","296 reps","14:59","23 reps"
"227db02946ca177add8ff7d8c298cff3","SASCHA TANK","AU","49","148","746","24","374","178 reps","240 reps","13:19","31 reps"
"2a72d8f41d9cf311161a38f928cad539","JASON ARNEL","NZ","48","182","664","309","143","176 reps","245 reps","133 reps","34 reps"
"06ed54a0ee580d3ef2f2db074292ab41","BRIAN KOST","US","47","232","342","703","24","173 reps","260 reps","124 reps","41 reps"
"27a59fd591557a2701c3b185f89a75d5","JASON IMHOF","US","48","397","263","102","544","165 reps","264 reps","145 reps","28 reps"
"fee24891194559316dc37e5b3b4ab37a","ENRIQUE RINCON","PT","45","265","558","120","365","171 reps","251 reps","143 reps","31 reps"
"7d2128f8ed48a03ba76ea7996ecf3f1c","JOHNNY RESTREPO","US","46","714","53","78","464","155 reps","284 reps","147 reps","30 reps"
"67dd03e7a6a42b3ccd315141e75d3dcd","GREG HOUSER","US","49","574","509","139","95","159 reps","253 reps","141 reps","36 reps"
"f4a3956536b76b1c1c83b89a89a1ae24","GIAMPIERO IADE","US","47","431","480","189","226","164 reps","254 reps","139 reps","33 reps"
"e5cceeed285446e86b51edc2cbac8c06","GREG HELLE","US","45","537","509","197","92","160 reps","253 reps","138 reps","36 reps"
"a3b120c6c2da2482661e411e7acee5b3","LASSE PETERSEN","DK","46","251","375","565","148","172 reps","259 reps","129 reps","34 reps"
"31ea9eebc0bd4161a759c13081dde316","JOHNNY MEDINA","US","47","537","245","167","391","160 reps","265 reps","140 reps","30 reps"
"ec2a321554b098255a57e345c0310443","JEAN-FRANÇOIS BACARDATZ","FR","48","537","225","86","501","160 reps","266 reps","146 reps","30 reps"
"cc07fb7fa4ee3f2ee4c00d039bd7ef06","JOSE ALCALA","VE","47","304","326","467","253","169 reps","261 reps","130 reps","32 reps"
"eb75a44992ee74d9ca290c220d64f251","PAUL BRUCE","CA","49","251","225","527","360","172 reps","266 reps","130 reps","31 reps"
"3dc075b1e66870695a49f8dd99a1b345","SCOTT SHIREY","US","45","265","820","151","136","171 reps","236 reps","140 reps","34 reps"
"51f7a129d165487b8981046170858477","DESTIN TOMPKINS","US","47","117","278","201","784","181 reps","263 reps","138 reps","25 reps"
"264b326b95188941a59cf31ed8cbc1d7","ROLAND LORANGER JR.","US","46","287","86","428","583","170 reps","278 reps","130 reps","28 reps"
"66fcc0b980aee7f278c059b2b1e393a2","KEITH MARTIN","US","46","16","395","899","78","203 reps","258 reps","119 reps","36 reps"
"02539c5651beee88e199d29049f75df1","RYAN RENFROW","US","46","304","509","219","363","169 reps","253 reps","137 reps","31 reps"
"e6bc00eabb908ae5da109deaf3386635","BRET LURZ","US","48","56","535","799","16","189 reps","252 reps","121 reps","42 reps"
"11451ec84794677f88fb2fa359e9dba9","JONATHAN BLIX","US","45","340","614","254","201","167 reps","249 reps","135 reps","33 reps"
"70040d267f29ba4ecc4fbf0ce8221f77","NEILSON EZNACK","US","47","827","11","178","398","152 reps","19:48","139 reps","30 reps"
"6b44354b2d426914ed2516875ae3b540","BRAD CALHOON","US","49","182","459","563","221","176 reps","255 reps","129 reps","33 reps"
"fb4a2a0f8f26416de5e185eaaa7b435f","JAKE ANDERSON","US","48","86","17","202","1129","185 reps","298 reps","138 reps","21 reps"
"7ce69420f09c05934f175a688a2928f2","ANTHONY WEEDON","GB","45","714","177","253","294","155 reps","269 reps","135 reps","32 reps"
"d76d9ddbefb7459317271073749466c6","CORY LEONARD","US","47","397","438","450","161","165 reps","256 reps","130 reps","34 reps"
"3b38381c7dae8bf648e5a2897e272c7c","WILSON SOARES ALVES","BR","46","678","147","242","382","156 reps","271 reps","135 reps","31 reps"
"bf53a098d39c4bf68d2155f52b1bfd6c","BERNARDO PEIRANO","UY","46","164","86","209","998","177 reps","278 reps","137 reps","22 reps"
"73772493220136d5c4f272f11ea6b2e5","THOMAS ROWEN","AU","47","506","245","296","422","161 reps","265 reps","133 reps","30 reps"
"5bce1206bd2171f79650acc3fb5ed481","LEONIDAS PAPPAS","US","48","304","278","612","296","169 reps","263 reps","127 reps","32 reps"
"5c32bce5a152011d1157ab76f56fffaf","ADAM EBENSBERGER","US","45","10","12","1159","312","207 reps","19:51","112 reps","31 reps"
"0b47af342ce8fd220908b76093069607","LUCAS LACOUR","US","45","232","136","579","568","173 reps","272 reps","128 reps","28 reps"
"58fa19865f25ff0f073e82333b8250a7","RODRIGO DEL PILAR RIVERO","ES","46","164","418","345","590","177 reps","257 reps","132 reps","28 reps"
"ca1e1e858501cf5204454bbff213f834","CHRIS UBERUAGA","US","49","107","647","723","43","182 reps","246 reps","124 reps","38 reps"
"a3fd81973246437c8ac87ec6f072792a","BEN BOND","US","45","373","375","199","574","166 reps","259 reps","138 reps","28 reps"
"8d2eb81914d7a1303addabe96cb55562","JUSTIN SHAFFER","US","46","397","395","583","152","165 reps","258 reps","128 reps","34 reps"
"2221da9ae1f3f87533ccb10b87aaca9e","PAUL MARTIN","US","47","265","300","713","250","171 reps","262 reps","124 reps","32 reps"
"77477c691d524b136704622cf392dcf5","GRECH GO","PH","45","431","395","430","272","164 reps","258 reps","130 reps","32 reps"
"f8f79202bd44e3ff3e578ef30cf64ac7","RUBEN ISIDORO GARCIA","ES","45","714","342","190","287","155 reps","260 reps","138 reps","32 reps"
"e85bcbb1687ad49d01ff4034167b445e","MICHAEL KEMPTON","US","45","320","208","275","737","168 reps","267 reps","134 reps","25 reps"
"f6895a7e4cfe4c24941cd9632b430b1d","IHOR LEBEDIEV","UA","47","753","342","112","337","154 reps","260 reps","144 reps","31 reps"
"8646a07ab2012982c6163785097497cc","MATT HELLER","US","45","431","26","179","910","164 reps","294 reps","139 reps","23 reps"
"3110202cf9191cce708835452b31c0e4","DANNY HUTCHINS","AU","48","340","125","239","845","167 reps","274 reps","135 reps","24 reps"
"dae1153bdd86c72fbb48313b820e78f5","CHRIS BARKER","US","49","431","278","459","382","164 reps","263 reps","130 reps","31 reps"
"3109a25da6ea841a84285106a1bc719f","JESSE JUDY","US","46","431","263","45","818","164 reps","264 reps","14:36","24 reps"
