"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","score_1","score_2","score_3","score_4"
"aa7a5aa45bf8978b7d9dde2270fdd2f8","LANDON BRAZELL","US","42","256","252","69","122","187 reps","281 reps","12:46","41 reps"
"06c2e26c73fe07022e0b6a5247a6f1f3","EZEQUIEL BILDOSOLA","IL","41","84","166","42","411","199 reps","286 reps","12:09","35 reps"
"cc04050c57756f53763708147da1e2dc","NICK ARANDA","US","40","41","552","80","41","205 reps","268 reps","13:15","45 reps"
"91e43e06515959982ce9e255abb01f58","CLINT DESOTO","US","44","78","218","56","362","200 reps","283 reps","12:34","36 reps"
"73c61db4cfa8c1b1c3d16f96b463d338","DAVID HARVEY","AU","42","95","274","180","166","198 reps","280 reps","14:46","40 reps"
"dbcca07fbcb269ef5fbe4c8f332dea7e","MICHAEL MCCASLAND","US","44","78","166","161","315","200 reps","286 reps","14:36","36 reps"
"0b49c5977478725d841f5f5e8a813892","CHARLES NELSON","US","42","134","235","266","95","194 reps","282 reps","146 reps","42 reps"
"4add5dee72419e76dd7252d64242746c","ALEXANDER KOROTKOV","RU","40","256","370","48","59","187 reps","276 reps","12:24","44 reps"
"cbd8e50e9811be0aae8bd2207609cf01","LIONEL BOURRIN","FR","41","232","140","132","236","188 reps","288 reps","14:02","38 reps"
"21f27b32a8c95a7c9e9cee19fff7e48a","VENCI LONGIN","HR","40","74","252","414","5","201 reps","281 reps","140 reps","52 reps"
"6b0b42edc8e9a7a9c8415353483e2e99","RICH LUNSFORD","US","43","84","140","281","241","199 reps","288 reps","145 reps","38 reps"
"025effa0514d61a7d0a93ea8dce2205c","BRAD HEIMER","US","42","214","129","379","25","189 reps","289 reps","141 reps","46 reps"
"41c43a275f54056cea87bc0545cde897","ALLAN HINRICHS","US","41","194","202","174","177","190 reps","284 reps","14:43","39 reps"
"eb5c55045159605bb6ad0cc64f047596","CHRISTIAN RONESS","NO","40","175","218","170","187","191 reps","283 reps","14:41","39 reps"
"6c82b10381852acd4b60b0cba19cd7c2","JOSH BOONSTRA","US","40","84","528","119","21","199 reps","269 reps","13:51","47 reps"
"9c743a066811ac19b70363a577b542e8","IKER LONGAS","ES","41","318","15","68","352","184 reps","19:00","12:44","36 reps"
"cfef3494fb14c1898f34583212876ee1","GARETH DIBETTA","US","41","159","166","86","347","192 reps","286 reps","13:21","36 reps"
"92ec72e55f8b694c57c769cfc29cff5b","CRAIG BUCKLEY","US","43","95","80","461","132","198 reps","298 reps","139 reps","40 reps"
"0255d45550ecf27bd9e4acc11c93b6b9","GREG HOTZOGLOU","US","41","175","218","91","286","191 reps","283 reps","13:24","37 reps"
"bbd1c133bef96f7cc9b6a3caf3f41ce4","WILLIAM LLOYD","CA","42","12","69","611","88","215 reps","19:58","135 reps","42 reps"
"53396cf8614434ef390c02bcd977cfeb","DANIEL FINCK","CA","43","124","52","494","112","195 reps","19:46","138 reps","41 reps"
"1ee5eaadec300307a1a8ad4d21d3d372","EDWIN RHIN BOURGEOIS","US","42","409","109","134","133","180 reps","291 reps","14:07","40 reps"
"a31eb2d668cfa5ede0c7091ad1d45a06","MATTHEW AXTMAN","US","41","175","528","62","27","191 reps","269 reps","12:41","46 reps"
"fd92db707385ee668a655b2fc76b8f8c","GIUSEPPE GIRELLI","IT","44","295","202","126","177","185 reps","284 reps","13:56","39 reps"
"d2e8fdcfaa3441b3dc18fc7732c611d1","ANDREAS JANZEN","DE","40","29","1","1","770","207 reps","17:27","9:34","31 reps"
"ad55d7a1c8156462fdc8e97d692594e3","TONI URIGÜEN","ES","42","256","297","25","228","187 reps","279 reps","11:20","38 reps"
"d9665e9aacb6afe67a42de9344d474d7","GUIDO TRINIDAD","US","43","575","129","37","74","174 reps","289 reps","11:59","43 reps"
"da0a453012b741ee7db80d571ba65cd9","JOE TRICOMI","US","41","451","28","145","192","178 reps","19:26","14:16","39 reps"
"d4e043df4d4e603b1ed818603ca40f8c","ANTHONY BARANTA","US","43","256","140","250","188","187 reps","288 reps","147 reps","39 reps"
"2773fd18d316203d628d7110bee7954b","HECTOR GUERRERO FATAS","ES","40","295","33","279","234","185 reps","19:31","145 reps","38 reps"
"6887152f1537670a1ded31cb70e83220","RODRIGO ROMERO","AR","40","482","120","3","247","177 reps","290 reps","9:40","38 reps"
"9267a8e1dd6817bf7fb2b1372a2f4a6d","KASPER MYRUP","DK","41","232","338","2","282","188 reps","277 reps","9:38","37 reps"
"f1aa19d71a11d946c3344613b78da1eb","FELIPE AVILES","CL","40","274","442","23","136","186 reps","272 reps","11:13","40 reps"
"44b99eba6b4481cb31f87faa5e754f08","RYAN BERGER","US","40","295","297","228","76","185 reps","279 reps","148 reps","43 reps"
"591b2f8f76664184ede05092ddc58811","ANDREA BELUSSI","IT","41","340","69","92","399","183 reps","19:58","13:25","35 reps"
"235828a6f951f835ce59edf351263e3d","SEBASTIAN KRZESKI","PL","44","124","166","425","200","195 reps","286 reps","140 reps","39 reps"
"4ea394dcbe2cabc3dee09864ce0b2a14","ANDREY GANIN","RU","40","5","623","270","32","222 reps","266 reps","146 reps","46 reps"
"a188a45ee99d7c39e4496ea3d5ea8d38","JOSE PEREZ","VE","41","482","218","126","106","177 reps","283 reps","13:56","41 reps"
"749209a225e4e6b8f9f7634b99e63ddf","FERNANDO CALVO","ES","40","175","27","282","462","191 reps","19:25","145 reps","34 reps"
"124a55a375d57927a1b74d627b555409","MATTHIEU MONTES","BE","43","256","109","184","399","187 reps","291 reps","14:47","35 reps"
"2fad79ecc1d2d72576cfe567b36eb44a","ANTONIO BRUNO","IT","40","3","552","315","85","225 reps","268 reps","144 reps","42 reps"
"71c4aa0dbd56ec1128a34294f19d9aa8","MURILO MORACO","BR","42","256","470","54","176","187 reps","271 reps","12:32","39 reps"
"9cd557b1219e4dc852601ceb0da81a64","BRIAN MARIANO","US","40","256","274","187","249","187 reps","280 reps","14:49","38 reps"
"f40fef1c615b562c323d434da2ef4bd5","FELIPE CABRAL","BR","41","104","252","296","330","197 reps","281 reps","145 reps","36 reps"
"d029a471a49c56389ba70dff3d1b99da","ALEXANDRE LAROUCHE","CA","40","148","183","309","351","193 reps","285 reps","144 reps","36 reps"
"eee8e4105147d1b3810dfaa4a4e48d1d","RYAN KULINSKI","US","44","37","64","499","396","206 reps","19:54","138 reps","35 reps"
"8ea5ecae5c422fd5ed8e421092ca8cd5","HYUNWOO KIM","KR","41","378","385","64","202","181 reps","275 reps","12:43","39 reps"
"c0b27b54eccc82cb4de019097024d32a","JAMES JUDGE","US","42","318","385","90","241","184 reps","275 reps","13:23","38 reps"
"9f5cab37d5a1317f2aab2f6a63b51e96","MONDO GONZALEZ JR.","US","41","194","315","439","90","190 reps","278 reps","140 reps","42 reps"
"12576f0fc82b5c7d9464212d8f7fc678","NATHAN DOUD","US","42","84","105","638","212","199 reps","292 reps","135 reps","39 reps"
"db34add641788aed0d2b7738dc3c3828","BRUNO IRIA","BR","42","378","274","94","319","181 reps","280 reps","13:27","36 reps"
"b52a5f60e71e794c5094a2bf1a4ed7de","EAMON COYNE","US","43","762","202","31","86","169 reps","284 reps","11:38","42 reps"
"58c859ed251365900e23cdcb90298136","MATTHEW FORNER","US","41","78","274","509","225","200 reps","280 reps","138 reps","38 reps"
"9b1415a81e570b02d25fb097f42d7fba","NORMUNDS MUCENIEKS","LV","43","124","442","154","372","195 reps","272 reps","14:27","36 reps"
"dbb4ab65808c38a27f26bf5728d7e7bb","KEITH KELLINGER","US","40","3","653","418","19","225 reps","265 reps","140 reps","47 reps"
"c2db60100b10c20638d2188435c8d12b","RYAN WOODALL","AU","42","354","653","71","40","182 reps","265 reps","12:49","45 reps"
"257b09cd84fb98e68dd0f5e0cf5e3b1d","GEORGE CAROULIS","US","42","46","24","290","777","204 reps","19:22","145 reps","31 reps"
"12437a997d1577929ef73e7c22bd39f3","CRAIG DECOLLIBUS","US","42","194","166","547","264","190 reps","286 reps","137 reps","37 reps"
"78c99f0f3a30755105a105f3d9e320fa","REGGIE HOEGH","US","40","24","315","789","54","209 reps","278 reps","132 reps","44 reps"
"7130697769796dbd26c7430cda950c87","DANIEL BAUER","US","40","482","202","115","395","177 reps","284 reps","13:49","35 reps"
"7fe4e4b380eb47ae6fd3e0b688f71a8c","STEVEN ARBUTHNOT","IE","40","46","150","357","659","204 reps","287 reps","142 reps","32 reps"
"bbfd91b0396b9822bc4e2c0b579e1c14","VICTOR PENA","ES","43","159","63","447","546","192 reps","19:52","140 reps","34 reps"
"2be9fd5e3db9fe9d2c821f3ce1c11844","JONATHAN PERA","US","41","513","338","190","180","176 reps","277 reps","14:52","39 reps"
"842a34786f654ba4c6e97cf60e2b1837","DONALD MURRAY JR.","US","40","409","202","124","490","180 reps","284 reps","13:54","34 reps"
"bf0065de745b0203d66671a4068be6f1","BRYCE BECKER","US","40","295","91","29","813","185 reps","295 reps","11:31","31 reps"
"e051da8ba791498f0a4f8c72787d573a","NATHAN MORTENSEN","AU","40","159","470","339","270","192 reps","271 reps","143 reps","37 reps"
"66a7775e585c46e7057afb47893c3a6d","LOYD AMERSON","US","40","194","442","352","252","190 reps","272 reps","142 reps","38 reps"
"e3c99466e80f560c89755a672d1533c4","MARK SKEBA","US","42","159","338","154","595","192 reps","277 reps","14:27","33 reps"
"b0b8c5631dd6353a67034c46cf7a1124","TIM SANCHEZ","US","43","41","338","396","478","205 reps","277 reps","141 reps","34 reps"
"f419d99055713bcdb3d7de8c94c70632","ANGEL RAMÍREZ COLON","PR","42","674","252","10","318","171 reps","281 reps","10:17","36 reps"
"6cce4972cf2d62f5016682e8aa130c2b","GRÉGORY PATTIER","FR","41","841","183","131","107","167 reps","285 reps","14:00","41 reps"
"16dba1a9d2d1cd121031de14a2f625ce","MATTHEW NICHOLAS TUCKER","US","43","674","150","64","377","171 reps","287 reps","12:43","35 reps"
"2cb471d63a0eab05f7619a0bf057e342","JEREMY CRISWELL","US","42","482","499","195","94","177 reps","270 reps","14:55","42 reps"
"7085c5a12e06f190d8cd37198429ed18","OGSON TOLEDO LEITE","BR","40","378","653","84","161","181 reps","265 reps","13:18","40 reps"
"b08baba4a907072625f9fef3990739bb","PATRICK DAVIS","US","42","427","470","376","4","179 reps","271 reps","141 reps","52 reps"
"b5511530d2cdf0710a34bb2d7957b620","KYLE MINNEY","US","43","295","58","349","580","185 reps","19:50","142 reps","33 reps"
"a0682fdd6562f174f232bf146a8b7673","ROGER LEVASSEUR","US","42","575","218","216","273","174 reps","283 reps","148 reps","37 reps"
"ea91a6bb9cd46a8b86e8929155a83a03","JAMES COOPER","SE","40","318","120","104","753","184 reps","290 reps","13:36","32 reps"
"cbf46545d6c0c6001aadee54e32d4177","JOSEPH DECICCO","US","41","175","470","539","111","191 reps","271 reps","137 reps","41 reps"
"1d35f3f1a7c515ecc7181699ee2853eb","RODRIGO LEDESMA","AR","44","318","61","225","700","184 reps","19:51","148 reps","32 reps"
"812b8ce104daae86fab3c5eed7293523","AUSTIN MEDFORD","US","42","354","728","180","49","182 reps","263 reps","14:46","45 reps"
"226204e3647df19d2eb30df183aaab93","ADAM YELLAND","GB","41","214","297","406","415","189 reps","279 reps","141 reps","35 reps"
"aa3b791f3a27809b191bdac4db2cad49","ROY VIGER","US","43","274","470","260","330","186 reps","271 reps","146 reps","36 reps"
"8e7a991792a216ef831d4dce2c2dba83","MARECK BIGLER","CH","41","274","728","39","304","186 reps","263 reps","12:01","36 reps"
"3b3c1ef62229be55ab835fdce4fa0ea9","CHRIS HOPPE","US","40","148","728","335","142","193 reps","263 reps","143 reps","40 reps"
"282aff235f4c928da1693aa5d695fed0","FELIPE MEDINA","MX","40","674","315","123","253","171 reps","278 reps","13:53","38 reps"
"0072b3e281b2a64a7f6418e101da88ba","VINCENT CHABOTTAUX","BE","43","451","56","160","699","178 reps","19:48","14:34","32 reps"
"35568e98c329eaa0e01febc127c9d757","ESTEBAN LEMOS CRESPO","ES","41","451","297","231","396","178 reps","279 reps","148 reps","35 reps"
"32f46df3ff7b2e06f60bd093a0576496","KEVIN MEYER","US","40","194","767","222","193","190 reps","262 reps","148 reps","39 reps"
"181df1c94ed2efb49c93f64d429ec099","WIL TONACCHIO","US","43","642","470","213","52","172 reps","271 reps","148 reps","44 reps"
"d0dd4d9515b1e0848fb5c7cc89a72f05","JOSH CLAYDEN","AU","41","37","183","451","712","206 reps","285 reps","139 reps","32 reps"
"27d7a681a091838b6ed26111bfa15a45","JEFFERY SMITH JR","US","40","541","552","138","152","175 reps","268 reps","14:08","40 reps"
"8d876b7aa9e7f3a371036de6b13180ff","DIMITAR IVANOV","BG","42","513","385","301","201","176 reps","275 reps","144 reps","39 reps"
"7dc10553524feedce5ea4a20a104ff39","MARC SHILLETO","ZA","40","340","470","424","180","183 reps","271 reps","140 reps","39 reps"
"3ba3b1cf02d9620151e90c20245c4cde","KRI$ MCCUISTON","US","40","340","86","215","778","183 reps","296 reps","148 reps","31 reps"
"6171e98905dd43f4b699921c7a963fa4","CHRISTOPHER GOSLER","US","40","674","166","154","434","171 reps","286 reps","14:27","35 reps"
"49fd8ec674095d44d08d1241c75303d6","TEDDY FATET","FR","44","295","13","132","1002","185 reps","18:53","14:02","30 reps"
"aa44fde890127cbe806ffc507c32a40d","ANDREI PUCHKOU","US","42","409","385","313","340","180 reps","275 reps","144 reps","36 reps"
"4850faf79fd44f321b596c14a16ef63f","JEFF STEWART","US","41","194","860","106","294","190 reps","260 reps","13:38","37 reps"
"6249eef062f0db368676547833f32d46","SAINSOUS BENJAMIN","FR","40","232","67","229","932","188 reps","19:57","148 reps","30 reps"
"00217ae9736133c42b6c23bf63ab2283","JARED MONACO","US","44","575","252","230","407","174 reps","281 reps","148 reps","35 reps"
"3754ca67f7ec7b7688ac3eb5982eff89","BENJAMIN CHURCH","US","40","114","913","366","73","196 reps","259 reps","142 reps","43 reps"
"3958e93e14a18f167e6d58091e574c9d","MAKENGO LEWIS","FR","41","674","4","652","137","171 reps","18:03","135 reps","40 reps"
"f1c70d692a37e7f6f3da642325c36d4d","NORMAN BOGDAN","US","41","451","235","172","623","178 reps","282 reps","14:42","33 reps"
"c7029c3892e82617dcfa92d98e542e80","JAKE LAURIE","US","40","482","370","241","389","177 reps","276 reps","147 reps","35 reps"
"8c0e214bdf87719d57bf9990be7d3cd7","CHAD CLAYTON","US","41","318","370","576","219","184 reps","276 reps","136 reps","38 reps"
"1a2ed5bc0214f25c1c3ac03c9dce40d5","NICHOLAS WAHLE","US","42","1100","202","5","183","162 reps","284 reps","10:08","39 reps"
"3d4fce80cb9b606b78c943a1f8e4ebc7","FREDERIK ENGELBRECHT","ZA","40","194","623","233","445","190 reps","266 reps","147 reps","35 reps"
"db6cd091ff136302287fd2e2af39ae6b","TADASHI ABE","US","40","427","552","423","96","179 reps","268 reps","140 reps","42 reps"
"51b2eadf2e4f7c33112c2f228b8eecf5","TIAGO DE PAULA","IT","40","134","120","937","307","194 reps","290 reps","130 reps","36 reps"
"ce0836f1177e7468c63b710366022e87","LUIS GALVEZ-CANERO","ES","41","841","100","214","348","167 reps","293 reps","148 reps","36 reps"
"fd69aabc816404e58feb4c98c244ebb7","JOHN TENHUMAKI","FI","40","841","442","74","155","167 reps","272 reps","12:56","40 reps"
"692bf855801892e2168c1a24e8b83a29","ZACK WILLIAMS","AU","41","61","1004","354","103","202 reps","257 reps","142 reps","42 reps"
"5663a549309444cd19a7d88e981c7e75","CESAR MONTERO","CR","40","378","586","299","261","181 reps","267 reps","144 reps","37 reps"
"bc6c61ebe6357d9eb0a3c29b35051801","DAVID LYCAN","US","40","214","218","433","666","189 reps","283 reps","140 reps","32 reps"
"bf1217fd94737842e6360d50025fad45","RILEY CARPENTER","ZA","43","61","695","400","379","202 reps","264 reps","141 reps","35 reps"
"c1f2df1a9c915513d75bc132c67d6d6a","STEPHEN BAXTER","IE","42","104","183","570","681","197 reps","285 reps","136 reps","32 reps"
"568f7b2af8183fc0895024f523b56bb9","MARTIN ENEMARK","DK","40","214","235","493","610","189 reps","282 reps","138 reps","33 reps"
"d3bacb74c68199c7fd20fcc6e60068bf","JAMES PUCKETT","US","43","295","623","351","290","185 reps","266 reps","142 reps","37 reps"
"0ca1f569496dddddd6a14b208eb3ebbd","CHRISTOPHER KUPIEC","US","40","134","695","631","112","194 reps","264 reps","135 reps","41 reps"
"679b365c1ab45278f1f74a9604b608bf","JAVIER LOBERA","ES","40","194","140","571","683","190 reps","288 reps","136 reps","32 reps"
"7ce076d2217c6d717e9716a2ba9d5176","STEFAN DALLHEIMER","DE","40","513","86","338","652","176 reps","296 reps","143 reps","33 reps"
"edc377c9dfbfffcd3e76014d7657cc73","JAN KOZAK","US","40","607","728","180","100","173 reps","263 reps","14:46","42 reps"
"ee93cbf34fedb4d161a3a248b5bcee17","ALEJANDRO GALLEGO SOTO","CO","40","674","297","78","576","171 reps","279 reps","13:10","33 reps"
"121f1ba4703a602693e1cf001b4f7939","FABIAN FROEHLICHER","CH","44","148","150","492","838","193 reps","287 reps","138 reps","31 reps"
"0ae155815126947058d50370d5e3eadf","TODD WOLFFRUM","US","40","29","24","1197","385","207 reps","19:22","128 reps","35 reps"
"be532ab6d546b9f932364ea88791f775","HARRY JAGER","CR","42","378","3","24","1235","181 reps","17:55","11:16","29 reps"
"2a0a453bd8e92573626da81309e68513","NIKOLAS PETRIK","AT","40","318","623","348","356","184 reps","266 reps","142 reps","36 reps"
