"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","score_1","score_2","score_3","score_4"
"e763295f0ba53e9d68d11be302e915ae","SABINE TISSERAND RIPOLL","FR","53","23","30","157","39","163 reps","270 reps","118 reps","32 reps"
"3c8894cc7dd10a3258997c641fc1e06b","MEGHAN PARKS","US","53","60","116","62","18","153 reps","252 reps","130 reps","37 reps"
"b3dc95501935074482b53d1ef6437a6c","STELLA LADAO","US","52","78","57","16","106","149 reps","264 reps","134 reps","26 reps"
"e004ccd3921d89471f58b036b2aba184","KRISTINA KELLEY","US","50","51","67","76","66","154 reps","262 reps","127 reps","30 reps"
"018c0842047c09782177b0c1caa583f0","LISA LINDSKOG","SE","50","4","30","213","14","180 reps","270 reps","110 reps","38 reps"
"35ba4abe28906b672680e51b282cc4e3","JENNIFER DONALDSON","US","52","32","85","69","84","160 reps","257 reps","128 reps","28 reps"
"8bc4a274a797d7b310ac2b1a9f3c571e","RO MORAIS","BR","50","35","77","143","19","159 reps","260 reps","119 reps","37 reps"
"634a6be49cc0fa6d2579fb7f99f02c19","COLLEEN LITTLE","CA","54","38","40","50","148","158 reps","268 reps","130 reps","23 reps"
"4cbb4cbc5c370639fbc77157a71ea2c0","AIDA KOEPPLINGER","PR","50","131","101","2","44","140 reps","254 reps","146 reps","31 reps"
"e1daca14b28f68115a9efb2b38e9d13d","MARIBEL FUENTES","ES","51","78","116","34","51","149 reps","252 reps","130 reps","31 reps"
"1bd81c627c63469e998c0091a3440406","ERIKA NORDENSTROEM-BENNINGHOFF","US","51","63","77","21","119","152 reps","260 reps","133 reps","25 reps"
"402b89284c8838f8f5635dcbc159c500","LISA FREEMAN","US","50","11","57","159","54","170 reps","264 reps","117 reps","31 reps"
"e07cfb7e8f68463751af8255427d3ea7","ALLISON STRNAD","US","50","42","20","5","215","157 reps","274 reps","143 reps","20 reps"
"d5b822f313b2bfc73dbf3841d0bb9c18","TERRA NIELSEN","US","50","8","13","71","196","172 reps","277 reps","128 reps","20 reps"
"82c9520f2fc4fb86a3972c3a01d8948a","BRONWYN CLACHER","AU","50","103","154","17","17","145 reps","246 reps","134 reps","37 reps"
"f871f7c73fff5ed456305888601109af","PRISCILLA MAUME","FR","50","23","146","113","23","163 reps","248 reps","122 reps","34 reps"
"9cca879762475a4cdef6bff40db6b839","SILVIA AMBROS","ES","51","131","45","11","126","140 reps","267 reps","140 reps","24 reps"
"da0bee023c8e48f4175a3c6c105a9ac6","RONNIE WHITESIDE","AU","50","125","14","15","174","141 reps","276 reps","136 reps","21 reps"
"412bbe21dffdfc6224d352db7278ac5d","ANDREA OLIVEIRA","BR","52","32","106","87","109","160 reps","253 reps","125 reps","26 reps"
"3f4c2724656c554b148f29b1c98f02cf","DENIS BASTONI","IT","50","86","6","18","227","148 reps","282 reps","133 reps","20 reps"
"d3a9df0a42fdb0b72c2a7a037a1b413d","BRITA FRITSCH","DE","50","27","125","143","47","162 reps","251 reps","119 reps","31 reps"
"241ec8e71e2b9920aa42ca1d99e8dee2","JULIE LODGE","US","51","90","85","137","31","147 reps","257 reps","119 reps","33 reps"
"e33104b3c193095b2c93f710dc19d2e9","URSULA PRATT","US","50","66","132","78","67","151 reps","250 reps","126 reps","30 reps"
"658a4bc832735e155ea2bbe0a2335bb5","DIANA MUNOZ","DE","50","60","85","166","43","153 reps","257 reps","117 reps","31 reps"
"ddfe5ae0afee8645d699659ee1d074fe","SHERRY STEVENSON","CA","50","49","271","49","7","155 reps","223 reps","130 reps","40 reps"
"6544d0457bad7f61b82d9560e1cdfb93","TRACY BIRO","CA","51","114","20","13","233","142 reps","274 reps","138 reps","20 reps"
"0a0e4194fa85e2097a800dbe62a75690","FLAVIA HERRINGA","US","52","71","40","91","187","150 reps","268 reps","124 reps","20 reps"
"caff16029b863ea26c35178d90122ed4","ANITA DIANA WEBER","PL","50","44","53","59","234","156 reps","265 reps","130 reps","20 reps"
"d97ec2a83ea42881840538d500f767c9","FRITHA HANNING","NZ","50","109","97","132","62","143 reps","255 reps","119 reps","30 reps"
"cae5ab8de5f29ff69995fa4f947c1f2a","DEE DEE HOFFMAN","US","54","66","171","36","142","151 reps","240 reps","130 reps","23 reps"
"6f51c75671ade1c5f24a1ea5b0ba5578","HELGA GUDMUNDSDOTTIR","IS","50","109","132","67","115","143 reps","250 reps","129 reps","25 reps"
"5ccb85a6b22e973feca98508d37d8fea","SABINE SCHNEIDER","DE","54","103","9","115","203","145 reps","280 reps","122 reps","20 reps"
"706d7b277b5d8bb0f0d03fdcecce6afb","VIRGINIA RUSHING","US","50","86","185","52","107","148 reps","237 reps","130 reps","26 reps"
"20a4d1c31fc9e9f132001bd251970b4a","SARI VEISTELEHTO","FI","50","114","26","170","122","142 reps","272 reps","117 reps","25 reps"
"8753141b7b627bc10307587c5b6b514a","ANN BREWER","US","52","97","40","138","158","146 reps","268 reps","119 reps","22 reps"
"3ec275f886b53e43700ee0517a41a512","KATECHA COOK","US","50","86","132","164","57","148 reps","250 reps","117 reps","30 reps"
"2d0cdfe0ce1f2eac732d5b81b8f4a836","ERIN WEISS-TRAINOR","CA","52","35","125","212","74","159 reps","251 reps","111 reps","30 reps"
"c8a09d0761016664a5b4a990fcf8917a","SUSAN DESCHENES","US","50","20","19","26","386","165 reps","275 reps","131 reps","20 reps"
"0854f6c65c895e6722d05ed0ed9828ca","CHRISTINE KALKSCHMID","DE","51","71","50","193","138","150 reps","266 reps","114 reps","23 reps"
"d9132bc136d96870820e5844658c1ec7","NICOLE ABBOTT","US","51","15","106","249","87","168 reps","253 reps","105 reps","28 reps"
"a20cd7fdcdd2a44598b41d811bc1c101","MASCHA VAN DER WEELE","NL","50","157","26","33","241","138 reps","272 reps","130 reps","20 reps"
"0de198067105f1fb58015e73b5460a10","KORI BANKS","US","50","38","57","326","37","158 reps","264 reps","96 reps","32 reps"
"1b4574af767ec8834cc419b5c78f0fd2","ISABELLE GAUTHIER","CA","51","114","154","130","60","142 reps","246 reps","119 reps","30 reps"
"f4cc64b99fbe836ed85f4994e60773e6","MEGAN CARMICAHEL","ZA","50","27","53","77","304","162 reps","265 reps","127 reps","20 reps"
"f3b39540e55ec2735907efe708fdf44b","TARA PHILION","CA","52","131","143","107","81","140 reps","249 reps","123 reps","29 reps"
"c3525307f2adafea431a6b6ef41ef03c","JEAN MULRONEY","IE","53","125","62","104","177","141 reps","263 reps","123 reps","20 reps"
"cd4f7dac1b5946a7d85202f9b0e85f07","JENNIFER ROMANO","US","50","253","154","42","28","129 reps","246 reps","130 reps","33 reps"
"1c94b42ca588dce8afa17e22a39680ad","CARRIE ONEIL","US","51","142","217","39","81","139 reps","231 reps","130 reps","29 reps"
"89652f93a4cf8f09210462bd081164bd","CINTIA GIMENES","BR","51","44","182","209","46","156 reps","238 reps","111 reps","31 reps"
"b969fedf8cdf40974f9c119455e0a2b3","SHANNON SCHLEIFER","US","51","109","353","6","30","143 reps","213 reps","143 reps","33 reps"
"43336b7858d68c4aff41579cab71bb46","TINA ANGELOTTI","US","50","270","146","14","69","128 reps","248 reps","138 reps","30 reps"
"6ff010577f4f5d49c29540539ef2f5d4","KERRY JACH","CA","52","78","294","131","3","149 reps","219 reps","119 reps","40 reps"
"641aa31a7dbd430559947c8f9a7e3150","DANA MATHER","US","54","206","116","57","130","133 reps","252 reps","130 reps","24 reps"
"6052ff649b8b69e04cf091f0d24422ee","JESSICA DELL'AQUILA","US","50","103","116","168","124","145 reps","252 reps","117 reps","25 reps"
"8130b10e5d29e2fcaea4e343528f429a","SARA RODGERS","GB","50","78","209","118","108","149 reps","233 reps","121 reps","26 reps"
"e52a0e65763cf36de73d80a0d6a670e4","JACKIE WHITE","US","50","125","116","28","256","141 reps","252 reps","131 reps","20 reps"
"a0789a5e9eaf2e25eaf7ff5cd043e7c8","ANITA PAUS","NO","50","78","91","152","209","149 reps","256 reps","118 reps","20 reps"
"926f3b4949a1f97c92bb4f17a85becac","KIM PLATT","US","51","109","171","127","128","143 reps","240 reps","120 reps","24 reps"
"90e28e7b48228c499d7a8379636063e7","HEATHER FIESER","US","52","51","71","119","297","154 reps","261 reps","121 reps","20 reps"
"d1a243ccbfc05a0beba2a28c7c476681","ZOE SMART","GB","50","219","179","98","52","132 reps","239 reps","124 reps","31 reps"
"1c85375464330157b4d34250460356a8","PATRICIA SOUZA","BR","54","35","305","53","157","159 reps","218 reps","130 reps","22 reps"
"94b63a3837dec3a0fe9c81acffec3fe8","KEILA HUELLE","US","50","90","225","73","166","147 reps","230 reps","128 reps","21 reps"
"965e7ee9ee107e19aff20191ac3bf194","JENNY BEAST-VAN YPEREN","CA","50","71","233","233","22","150 reps","229 reps","107 reps","34 reps"
"2963e0b346e283eeb8f5f3647e063766","DENISE DEL VILLAR","DO","50","131","271","59","98","140 reps","223 reps","130 reps","27 reps"
"18c47137b666718554b0a7724be74680","JULIA HAGER","US","54","97","125","129","213","146 reps","251 reps","119 reps","20 reps"
"bbd90985e0703eb7d464590e364ab367","TIA TOCKSTEIN","CA","51","90","97","214","164","147 reps","255 reps","110 reps","21 reps"
"0d7576e81de8031ee765ae0810d6683c","LUANA CIAVOLA","ES","51","281","171","30","99","127 reps","240 reps","131 reps","27 reps"
"9265f9d60152b499c5dada23950a0709","KEELEY EHLERS","US","52","253","187","38","104","129 reps","236 reps","130 reps","26 reps"
"a1b8a017a4dfe5219d6d3f7e8439695c","MICHELLE HERNANDEZ","US","52","131","85","123","243","140 reps","257 reps","120 reps","20 reps"
"2af6dca4d6c476cfcf0a2a3eec9b652f","LIINU MURANEN","FI","50","71","67","401","62","150 reps","262 reps","90 reps","30 reps"
"c1b1d4b115bbcd395720192e33a4d3d3","JOANNE NOYES","AU","53","38","258","105","220","158 reps","226 reps","123 reps","20 reps"
"98e965b897b655c3bdcec7fbca691bb3","EVA BAÑOS","ES","50","66","80","385","95","151 reps","259 reps","91 reps","27 reps"
"0bdc740458d65cff2b42819cb446086d","VENESSA MADDEN","US","51","97","160","188","198","146 reps","244 reps","115 reps","20 reps"
"be068a6da8bc3f897b7591570da84fa8","VIRGINIE ARNOL","FR","52","125","80","215","226","141 reps","259 reps","110 reps","20 reps"
"121d367cc98c66c1bed1daf60542ed94","ARIANNE FERREIRA","BR","53","188","148","202","112","135 reps","247 reps","112 reps","26 reps"
"9aeb2afeed0cba7007acd65368586be1","LAURIE HOWARD","US","52","281","97","81","192","127 reps","255 reps","126 reps","20 reps"
"e823b529e598a4b07ae90ccef36fe86e","ANDREA NICHOLAS","NZ","50","172","53","35","408","137 reps","265 reps","130 reps","20 reps"
"ce78b451ced6dd634d2b55bcdce865ba","LORI REED","US","51","180","364","50","80","136 reps","212 reps","130 reps","29 reps"
"14f4984c1f67ef8942df417029278fa6","CHANEL STUCK","AU","51","15","106","464","97","168 reps","253 reps","90 reps","27 reps"
"3f20ca52d8d6351a9aa20617283428bb","MARIANGIE DEL VALLE","PR","50","361","169","20","133","122 reps","241 reps","133 reps","24 reps"
"545420ce6799f1560255b4d023ec6d7f","ROSELE PARDELLI","BR","51","90","271","268","58","147 reps","223 reps","104 reps","30 reps"
"de87c0626f5fd405b497ff88eb039698","CAT ANSERMINO","FR","51","219","148","31","307","132 reps","247 reps","131 reps","20 reps"
"edfb9aecf8deb62fbfd4e3a4d8f5293c","PAOLA CERRONE","IT","53","172","187","216","131","137 reps","236 reps","110 reps","24 reps"
"e6599dfd495f7fb77d40ed97d355b3ed","ERIN BOENSCH","US","51","142","424","125","36","139 reps","204 reps","120 reps","32 reps"
"4afc9a5833ece00c90938980e86b4d3b","MARIAGRAZIA RIZZO","IT","51","172","91","381","94","137 reps","256 reps","92 reps","27 reps"
"95a6d4113c9b65a1155df155e7f8b679","KIM MACDONALD","US","51","411","57","55","217","119 reps","264 reps","130 reps","20 reps"
"251ec1ae94fb8d42c64d52daa4fb78db","KIM SHERRY","US","50","219","213","231","79","132 reps","232 reps","107 reps","29 reps"
"71f395d7e355d21411d7ce1ae6ae5050","SHELLEY DEEM","US","50","311","166","23","245","125 reps","242 reps","132 reps","20 reps"
"f4fad8e60ae0b99ffd19040d63c43066","GINNY MACHON-PROULX","US","51","270","85","40","350","128 reps","257 reps","130 reps","20 reps"
"50a140d21eb4d5125780fca163f868c5","JEANINE FLEMING","US","50","157","271","252","67","138 reps","223 reps","105 reps","30 reps"
"5c1f5f8e94d3588ad7c33aa564ec39d8","LEANNE SMITH","US","54","172","201","285","93","137 reps","234 reps","103 reps","27 reps"
"a281357ed04d2703214ee8ca05fb9e4c","SHARI WELS","US","51","188","294","47","224","135 reps","219 reps","130 reps","20 reps"
"dd090d1733644d90bb914af6dcd68167","JENNIFER HUNTER-MARSHALL","US","50","270","249","64","175","128 reps","227 reps","130 reps","21 reps"
"bd3552ee38cf37e82bf6ca981a7f7aa3","ULRIKA SVENSSON","SE","53","78","194","446","41","149 reps","235 reps","90 reps","32 reps"
"f22838e0108d973364c100baa1f6e61e","VIBEKE ANDERSEN","NO","51","230","67","148","316","131 reps","262 reps","118 reps","20 reps"
"0b1cc6fd35d13c431e2638babc682267","LAURA CONKLE","US","52","193","271","190","114","134 reps","223 reps","115 reps","25 reps"
"7a0a46c134c1d15650e5244e8d109173","MELISSA BRATINA","US","53","131","125","206","319","140 reps","251 reps","111 reps","20 reps"
"ef1bada1f38e6a9cb3aa74f6686c1365","FRANCESCA SANNA","IT","50","253","225","165","143","129 reps","230 reps","117 reps","23 reps"
"9817ca9622b90ea91c5532e816de0424","SHELBY HOPKINS","GB","53","131","187","204","266","140 reps","236 reps","112 reps","20 reps"
"8189018042d3ad1c9e8dfe517398747f","KORI CHAVEZ","US","51","114","249","228","202","142 reps","227 reps","108 reps","20 reps"
"62a2836c81a7176291d5b36372231a9b","RACHEL HOLDER","US","50","253","249","46","249","129 reps","227 reps","130 reps","20 reps"
"455a8405d14a8de7586c0f1aa103c279","JESS MCCLAIN","US","50","142","233","319","105","139 reps","229 reps","97 reps","26 reps"
"9ba27778c058df11fab070e3f7cb2331","LIZ GORATH","US","51","206","132","195","274","133 reps","250 reps","113 reps","20 reps"
"07ab365c170e829cff260289e0ebeaea","LISA OLSSON","SE","50","2","50","743","20","186 reps","266 reps","8 reps","35 reps"
"d88e4d49c14b178bbe6269c1c8a8f4d0","ANGELA HUDSON","AU","50","44","171","487","116","156 reps","240 reps","90 reps","25 reps"
"760c8697f4f86e1caca02e8963bce778","SHERRY DIAL","US","53","281","326","48","166","127 reps","216 reps","130 reps","21 reps"
"79100e2aecf408dde6d33dca71375b85","TANYA INGARDIA","US","50","295","294","83","150","126 reps","219 reps","125 reps","23 reps"
"06e5abc725a5f889c38afcc891012a65","ELIZABETH SHEPHERD","US","53","311","171","166","187","125 reps","240 reps","117 reps","20 reps"
"948014c136521ee27bb84a3a8175c2ab","DENISE ALBAUGH","US","52","114","480","217","40","142 reps","199 reps","110 reps","32 reps"
"91308faba9678e08c08c6c324c470538","SARA SHANNON","US","53","206","213","198","269","133 reps","232 reps","113 reps","20 reps"
"7ba48810262e1852d0277d72b714ffcb","THERESA GUY","CA","52","240","163","350","137","130 reps","243 reps","94 reps","23 reps"
"c56e09cb67c9f4e2dc49618b37b8ed40","STACY MOLLER","US","52","253","37","176","426","129 reps","269 reps","117 reps","20 reps"
"3afbf6946fb2b75493f4bca3ca02c5ad","KATHRYN BARNETT","CA","52","193","315","88","307","134 reps","217 reps","125 reps","20 reps"
"9f5563a5bcdfd14bc50e33ccfc1d208d","COLLEEN CARR","US","50","157","389","145","215","138 reps","208 reps","118 reps","20 reps"
"a81841e2b47631f49470e2a78358557e","PATRICIA NASCIMENTO SOUZA SILVA","BR","50","230","431","156","96","131 reps","203 reps","118 reps","27 reps"
"6eedb931002634b0c97bd2f553c23ee3","ELVIRA AZEVEDO","BR","52","361","265","192","100","122 reps","224 reps","114 reps","27 reps"
"f20bd6fc6ea0f9d2e2066e7bfb49aa65","ANNA WALL","SE","50","253","179","218","274","129 reps","239 reps","110 reps","20 reps"
"ed353f593d283addcbcdb92ea5979d64","LETICIA FICEK","US","53","193","249","211","271","134 reps","227 reps","111 reps","20 reps"
"8e9e5caab7141b68f52941ac65fcc5fd","DANA HAZARD","US","50","109","582","203","35","143 reps","190 reps","112 reps","32 reps"
"66bcad6d5190de94545dc4b4e502f5be","SHAUNA LUBRANI","US","54","142","389","325","76","139 reps","208 reps","96 reps","29 reps"
"8479beae56399f90c463feba424e802e","CORIEN POTGIETER","ZA","54","142","598","142","55","139 reps","189 reps","119 reps","31 reps"
"9a385b1aa6fd65820998336bbb7a02ef","JOANNA STEPHENSON","GB","51","142","91","513","191","139 reps","256 reps","90 reps","20 reps"
"7036a3bb033ea2c72a699606b52d0b39","SIF HANSEN","DK","51","172","160","126","483","137 reps","244 reps","120 reps","20 reps"
"8b3e30183297a4049ea6f92dc89d9b7e","JILLIAN O'NEILL","NZ","53","97","225","330","291","146 reps","230 reps","96 reps","20 reps"
"a5b1af79c518221df45cf01bd5d703a7","SUE MARCUSSEN","AU","50","157","169","313","306","138 reps","241 reps","99 reps","20 reps"
"126702ca72319616f12de0f193674874","SANDRA KRIECHBAUM","AT","52","97","148","494","209","146 reps","247 reps","90 reps","20 reps"
"3650d098d181cbdf5c30c3736b9d9235","SHELLY LEE","US","53","295","239","160","258","126 reps","228 reps","117 reps","20 reps"
"2ecf53c6af9cb47c715a33057c7a58f2","KAREN SCOTT","GB","53","253","201","282","227","129 reps","234 reps","103 reps","20 reps"
"ce54fedd580fb999603d0e316775b50d","FERNANDA PASSOS","BR","51","361","530","68","5","122 reps","194 reps","129 reps","40 reps"
"1b3e414968cc4126f40885d971b10b00","IVANA BESSAI","CA","50","125","71","541","230","141 reps","261 reps","90 reps","20 reps"
"eaa84c7df0f61c67a5179a7cde4e3a9f","CARMEN MCGEE","US","53","78","501","334","61","149 reps","197 reps","95 reps","30 reps"
"89d98c0444a8426c861c78e7368d8ea7","LICIA PASSIN","GB","51","97","148","545","190","146 reps","247 reps","90 reps","20 reps"
"0606f41ddd00da159c8c472ac06631ad","MARY MCKNIGHT","US","51","240","501","162","78","130 reps","197 reps","117 reps","29 reps"
"6efffce550ff8ce8143d5ef099fb1eb5","ALISON MAREE","AU","52","253","374","289","86","129 reps","210 reps","103 reps","28 reps"
"3a15bdc60e7dc65a294fc0890bca1dd6","CHARLOTTA AHLANDSBERG","SE","52","157","83","409","355","138 reps","258 reps","90 reps","20 reps"
"a59fa935f0162d784332620eb227b3b3","REBECCA RYSEWYK","US","52","180","338","224","262","136 reps","215 reps","109 reps","20 reps"
"8a568d52198087e6c2725fff88008144","TRACY SEMAN","US","54","193","182","208","425","134 reps","238 reps","111 reps","20 reps"
"34ee1a0a0495432eb493f5ceb78513ec","SHANNON WINSLADE","CA","50","114","540","232","123","142 reps","193 reps","107 reps","25 reps"
"f6d8794cd265a89cb051e658b186bf38","PATRICIA PAUTRAT","FR","50","142","91","210","567","139 reps","256 reps","111 reps","17 reps"
"011de0e8253a975c239994a3d1c31ce5","MARILIBIA BRUGUERA MACHADO","VE","53","480","213","37","288","115 reps","232 reps","130 reps","20 reps"
"1f44ba56720a2989c62cca05daa69f4a","IBEN FOXBY","DK","52","193","158","418","249","134 reps","245 reps","90 reps","20 reps"
"e53bd05c888120380fd57d0b20d21a14","TANJA MARSEL","DE","53","142","338","255","284","139 reps","215 reps","105 reps","20 reps"
"4d390de0873536f477b1387724d74e72","COURTNEY COKER","US","52","193","217","260","350","134 reps","231 reps","105 reps","20 reps"
"4842f10923e182fb4a41f0cd9b54c396","KATHY HARLOW","US","54","114","194","579","146","142 reps","235 reps","90 reps","23 reps"
"4efb3fcf6e05c0c03a7d4dae0b5a7889","RUTH JENKINSON","GB","51","157","132","604","150","138 reps","250 reps","80 reps","23 reps"
"eea12d0bfc41cbc541ccd35b2f78eadc","CHRISTINE HOFFMANN","US","50","180","37","410","417","136 reps","269 reps","90 reps","20 reps"
"296ec87c1e8c66ab3f66e526d6422a8e","CLAIRE BAILLY","BE","51","206","187","351","300","133 reps","236 reps","94 reps","20 reps"
"94657c429ef493583febb309c021b746","CARRIE EVANS","US","52","103","83","562","303","145 reps","258 reps","90 reps","20 reps"
"ada80029f3149126b09add18d6a69717","MARNE JAKINS","AU","53","131","305","505","113","140 reps","218 reps","90 reps","25 reps"
"304f21c93e5ea16993b01b656b540eda","MELISSA CHATTERTON","US","54","411","315","95","242","119 reps","217 reps","124 reps","20 reps"
"55862b0c418ee7dabf4c940cef0432dc","TRAN TRUONG","AU","50","188","233","466","185","135 reps","229 reps","90 reps","20 reps"
"851f6e920e4db63d6b7e801cf30a6466","STACY POWELL","US","53","71","194","609","204","150 reps","235 reps","69 reps","20 reps"
"e3776240e227bc2be1cf33c06c102b53","JONI KOUBA","US","50","206","389","265","220","133 reps","208 reps","104 reps","20 reps"
"5b38c6027497b905793ff98bafc7208c","ELIZABETH BENNETT","US","50","281","326","135","344","127 reps","216 reps","119 reps","20 reps"
"523669cca5c729b62926ddfaba441289","LARA MILWARD","GB","54","63","194","599","237","152 reps","235 reps","89 reps","20 reps"
"15194b9151f9881620e928478d90385a","ANGIE BOICE","US","50","343","517","180","64","123 reps","195 reps","116 reps","30 reps"
"4688dab5366113b2047f3efa3dd93419","INGRID NICOLLIER","CH","51","90","116","196","705","147 reps","252 reps","113 reps","10 reps"
"9cce030dea8bdff9b026a7c9690b9f3c","SIMONA POLLI","IT","51","131","71","540","366","140 reps","261 reps","90 reps","20 reps"
"951e06735c6c9c492df12a83082e9ddf","PATI RIBEIRO","BR","53","385","265","54","405","121 reps","224 reps","130 reps","20 reps"
"a9d55370ead932d9cf360f1f49f3a9bb","CATHY ANDERSON","US","50","157","116","533","323","138 reps","252 reps","90 reps","20 reps"
"f975293c45270a3920e451a952c033a4","SHANNON JOSEPH","US","51","142","194","336","457","139 reps","235 reps","95 reps","20 reps"
"6c65ace359bd48ef46652df6c9340c72","MICHELLE MALSOM","US","50","428","143","113","448","118 reps","249 reps","122 reps","20 reps"
"eb44800dd435f7d2cf34579db8175b47","DANA JANKE","US","52","63","338","530","208","152 reps","215 reps","90 reps","20 reps"
"066a6c79d0d88dc4d99aae1f437ab529","AMY KESTENBAUM","US","51","295","154","367","326","126 reps","246 reps","92 reps","20 reps"
"b4b473c22e16ab17abba73198e94e7fa","NICOLE BIGNELL","AU","50","240","480","171","253","130 reps","199 reps","117 reps","20 reps"
"427a134e656ebcf38a638685f931720e","LISA ROPIHA","NZ","50","253","239","369","285","129 reps","228 reps","92 reps","20 reps"
"ec2ecb52429c0488c3e19c54f839c2a9","CLAIRE JEWITT","GB","50","142","101","657","248","139 reps","254 reps","61 reps","20 reps"
"a23da9fe771f41725a8944f4cd7e2135","REGINA NADIR DA ROSA HOFFMANN","BR","50","240","517","223","171","130 reps","195 reps","109 reps","21 reps"
"76725fa2e6bb92840d3ccb3441ae2d10","BLANKA MCCORMICK","AU","50","193","315","444","201","134 reps","217 reps","90 reps","20 reps"
"8ef50e4e63c46e2e6010ef8e050a2447","MONICA GRAHAM","US","50","219","213","488","236","132 reps","232 reps","90 reps","20 reps"
"cddc88fb03498af89f78f73a57aad4df","PATTI AUBRY","CA","52","281","441","264","172","127 reps","202 reps","104 reps","21 reps"
"6cb5114a0559e273597404a83c3074b2","SHANIN LEYVAS","US","54","230","305","400","224","131 reps","218 reps","90 reps","20 reps"
"87165be813e668026d8e34d6a2d61ae7","MADDIE FARES","US","50","114","453","504","92","142 reps","200 reps","90 reps","27 reps"
"9622b859f30ca88deb178d13823dbbef","CHRISTINA OSBURG","GR","52","230","101","310","523","131 reps","254 reps","100 reps","20 reps"
"6821b4aa595291dff7a56dc656f51f4d","LEESA LANGLEY","AU","52","253","163","358","390","129 reps","243 reps","93 reps","20 reps"
