"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","score_1","score_2","score_3","score_4"
"81353f15a5e926e4f6c1bf96177f7c07","BAYLEE GARNTO","US","17","24","62","17","24","176 reps","272 reps","149 reps","43 reps"
"b3dd3b58291a43060fb410fff97f29a6","BELINDA DENNETT","GB","16","3","1","56","69","209 reps","16:30","131 reps","33 reps"
"d0289a13096fabe889729f83dbb22b39","TAYAH BEBZUCK MAROM","CA","16","37","19","16","58","165 reps","294 reps","14:23","34 reps"
"0b4cf75608c1032e36ea769b5f3d9206","AVA LABOUNTY","US","16","51","16","34","32","158 reps","296 reps","138 reps","41 reps"
"f89eb06565ad1de540a160f9b097dc52","ABIGAIL MOORE","US","17","26","78","28","10","175 reps","267 reps","141 reps","49 reps"
"b48b2d4822ecbb46e3b2346169907eba","EDEN HANSEN","US","17","39","38","29","42","164 reps","282 reps","140 reps","38 reps"
"eaa09abe587794a81e86d4340651da4a","LEONIE BERNHARD","AT","17","28","12","85","26","174 reps","19:33","127 reps","43 reps"
"cfbdb3669b117e28e08a0a6181a8fbee","ÉLINA CESLAISAR","FR","16","61","30","15","47","154 reps","287 reps","14:14","36 reps"
"7d22c4b5586cad0c6cc94566687a6be1","MIRA VARGA","HU","16","63","19","21","52","153 reps","294 reps","146 reps","35 reps"
"cf33b7c723fedb45a7a2a4c818aea828","MARLEY FRANCIS","US","16","85","21","14","44","147 reps","292 reps","13:52","37 reps"
"43b55de0aba4569a9c829c4bb3e834fd","MAKAYLA MCCARTY","US","17","19","33","100","17","179 reps","285 reps","124 reps","46 reps"
"de8f30022d84b28791f7da18f75b76c3","BROOKLYNN SITTNER","US","17","70","57","11","35","151 reps","274 reps","13:22","40 reps"
"994165abbc83ec0269f20d96487fa6c7","LILI TAKATS","CA","17","11","68","70","29","191 reps","271 reps","130 reps","42 reps"
"fca9bca36ca249ccbd4f2990b6207adf","ISMENE OYANGUREN","ES","17","61","62","30","27","154 reps","272 reps","140 reps","42 reps"
"48730995a7c4199881a79804b2066fc0","SHAUNA ANDERS","US","17","34","70","51","33","168 reps","270 reps","132 reps","41 reps"
"4210d34944a0e9763705e81af8a123f2","CONSTANZA CURUTCHET","CL","16","26","38","86","46","175 reps","282 reps","126 reps","36 reps"
"a8bf705813d4b161954b6fb85c4c9b40","LUDY REIS","BR","16","35","93","38","37","167 reps","261 reps","136 reps","40 reps"
"5b91a17342022cce7eea5412ce8a16b6","MOLLY BUTCHER","GB","17","31","86","88","6","172 reps","263 reps","126 reps","50 reps"
"475f60d71936f63b27c529177a68d59d","JULIE ERDAL","NO","17","21","14","27","153","178 reps","19:55","141 reps","24 reps"
"d5f8f2eb46a6e8905fd9098f2fef25e6","ADA ERVIN","US","16","31","62","87","36","172 reps","272 reps","126 reps","40 reps"
"b798c118779fe91ab06c44ec674903b0","SOPHIE ROBINSON","AU","16","51","38","71","77","158 reps","282 reps","130 reps","32 reps"
"9a19bcf4394fec5a0065f579c5889ace","LILLY WEIR","AU","16","51","47","80","67","158 reps","278 reps","129 reps","33 reps"
"d4361373aafac760b8e68044835e7777","KATE JOHNSON","US","16","63","16","95","72","153 reps","296 reps","124 reps","32 reps"
"b0a28fd2671f544569198889080ee834","LILA SMITH","US","16","49","16","62","128","159 reps","296 reps","130 reps","27 reps"
"256625de162c1991cc8a6e870e4fb9ce","FLORENCE LEMIEUX","CA","16","76","34","59","92","149 reps","284 reps","131 reps","30 reps"
"a5cd572b9b5865e8e6879512ffd33c30","HAYUN KIM","KR","17","37","168","47","11","165 reps","234 reps","133 reps","48 reps"
"5b62fc78a374e1b8445d427c18d8fba5","SOPHIA NATALE","US","17","85","84","48","51","147 reps","264 reps","133 reps","35 reps"
"318b01ac188797211cedcc30c7494b51","FIONA GERVAIS","CA","17","43","50","145","41","161 reps","277 reps","111 reps","38 reps"
"8a06e2373494aff52ba221a8001fc2c6","MORGAN MARCHAND","US","17","76","70","36","103","149 reps","270 reps","136 reps","30 reps"
"8410e4ca754fd6bacf03ac5bae6b8863","KICK VAN LOON","NL","16","40","112","119","16","163 reps","254 reps","120 reps","46 reps"
"a1122a13ffa3306b5b16a67e2dcb250f","EMILY BRODY","US","16","112","89","54","45","138 reps","262 reps","131 reps","37 reps"
"5df9019097da12777c30d4999c43cc6b","CAROLYN KENNEY","US","17","95","89","63","58","143 reps","262 reps","130 reps","34 reps"
"fb72476555f86a6879c94984023395aa","REESE FLANNERY","US","17","70","70","92","74","151 reps","270 reps","125 reps","32 reps"
"d69b3b93e326e49e3c8492583ff459ef","MATILDA KEMP","AU","16","85","34","93","100","147 reps","284 reps","124 reps","30 reps"
"61b8c97846eb991762d2eedb92d80406","FRENKY VAN LOON","NL","16","55","62","136","61","157 reps","272 reps","115 reps","34 reps"
"497df580d37c8167113dae94d6ffbd54","JENNA ABUZAINA","US","17","112","70","60","75","138 reps","270 reps","131 reps","32 reps"
"a0a931792da0f6e572152dd91c97c20b","IRATI MIGUEL","ES","16","67","61","72","118","152 reps","273 reps","130 reps","29 reps"
"96cd69f84f98477cc4012ad1a3b8884e","ISABELLA JONES","US","17","83","94","90","55","148 reps","260 reps","125 reps","34 reps"
"f870b076b6c9cd69b5c45f82b836bfaa","NATALIE CERNA","CA","17","19","102","185","18","179 reps","257 reps","96 reps","45 reps"
"eb8e9e598a7302404995be35393aa5ac","SOPHIE PRATER","AU","16","58","195","32","40","155 reps","222 reps","139 reps","38 reps"
"2d7d89b78be651a203fb77157fd183ce","JAYCEE KRAFT","US","16","67","155","83","30","152 reps","238 reps","128 reps","42 reps"
"694e5edccc3c50a0fbaf4a0bae1eb9c7","MARISSA SCALETTA","US","16","70","89","109","68","151 reps","262 reps","122 reps","33 reps"
"88378a0d5ba72c86946899f32b75e3f2","CAMPBELL MCCAFFERTY","US","16","45","126","111","65","160 reps","250 reps","122 reps","33 reps"
"096a11d4577392242430aecccaa0cc4d","HAYES WILLARD","US","17","100","38","4","208","142 reps","282 reps","10:36","20 reps"
"70dc304abe8e07051b8c048b0f9569ba","SAIGE BOULWARE","US","16","28","57","219","48","174 reps","274 reps","90 reps","36 reps"
"17a3070b798b1d06e185ca3d1e243779","LILIANA WOJCIK MIRSKA","PL","16","22","34","213","85","177 reps","284 reps","90 reps","31 reps"
"1e8a0b31c62ab2b65d3121e33cd772fa","LUCY LUND","AU","16","70","163","46","76","151 reps","235 reps","133 reps","32 reps"
"1b8487c0464930cc3e2725e568181dad","GRY FLINK","FI","17","119","109","23","105","137 reps","255 reps","146 reps","30 reps"
"183a54663c9461cb1fb8fe38cd164def","LOGAN SWAN","US","17","67","28","202","64","152 reps","288 reps","91 reps","33 reps"
"908089bfd89196455a1b3129642be9b2","MILLA JORASLAFSKY","AU","17","22","145","183","15","177 reps","241 reps","96 reps","46 reps"
"4b46e962f9d6ff6874fbd0a773da3205","GIANNA TATUM","US","17","85","105","96","80","147 reps","256 reps","124 reps","31 reps"
"daad9282c99b1a471aa64299efbdf154","MONAGHAN BRYDIE","US","17","100","75","65","130","142 reps","268 reps","130 reps","27 reps"
"356c7800058d7f5f3a918dd298744d0e","KENZIE TOMPKINS","US","16","30","115","216","14","173 reps","253 reps","90 reps","46 reps"
"b1cc4e68a07ac90af34563656175cefb","HANNAH BASALYGA","US","17","42","121","143","70","162 reps","251 reps","113 reps","33 reps"
"66a054ceb8e6f7b3ee459556d4120da2","MONA HOLMAN","FI","16","76","82","156","62","149 reps","265 reps","106 reps","34 reps"
"1214e35c3622b5a4122969011832e43c","CLAUDIA RAMIREZ","MX","16","126","102","43","107","136 reps","257 reps","134 reps","30 reps"
"2850b6382860b3b22c7b5ca89a7f4250","SAVANNAH MAYTOM","AU","16","76","134","26","148","149 reps","245 reps","142 reps","25 reps"
"7ff8aa737d35c8c3647df8b06477edf8","KAREN MOTOLA","IL","16","189","47","33","115","121 reps","278 reps","138 reps","29 reps"
"d163abfebf306b102b5fd613627c6e89","MACY ENGLE","US","17","43","78","228","38","161 reps","267 reps","90 reps","39 reps"
"59c29a0b97d22098e765d622836f2f20","MARLIE EICKHOFF","US","16","119","37","42","196","137 reps","283 reps","134 reps","20 reps"
"3e279b1d749824a6a986145ac9620665","ALANNAH DUNSTAN","AU","17","45","155","112","90","160 reps","238 reps","121 reps","30 reps"
"a11cd65771abd2d915f9cde57a185648","SAMANTHA FINK","US","17","40","161","124","78","163 reps","237 reps","119 reps","32 reps"
"9b2d28bb3310bdd45e30850342a8649f","ALEXIS JENSON","US","17","45","62","232","66","160 reps","272 reps","90 reps","33 reps"
"7c415d52a1d1a313a3e1bc3e1461fca7","VENLA VALKONEN","FI","17","63","89","203","54","153 reps","262 reps","91 reps","34 reps"
"e966b7ab09a0e5758fbd224c6846e7f8","NATALIA FRUMKER","US","16","164","53","58","138","127 reps","275 reps","131 reps","26 reps"
"42f984aac9ccf858b49978ebf034836c","ANNA DURHAM","US","16","100","109","116","88","142 reps","255 reps","120 reps","30 reps"
"73818f4387b8aff2b9440cd286de3475","TALITA SCHOLTZ","ZA","16","164","47","77","126","127 reps","278 reps","130 reps","28 reps"
"2e4ed1f94b5d8b5929872d67a878d854","SOUAD DEVAL","FR","17","100","135","104","82","142 reps","244 reps","123 reps","31 reps"
"fdd2aac1c2d51c43cbdea07f0257b87b","ZAYNA MADURO","NL","17","172","132","39","94","125 reps","246 reps","135 reps","30 reps"
"c24f7c58012d54a5b6cd11de11264ac0","ANTONIA NEVES FELISBERTO","BR","16","63","97","161","117","153 reps","259 reps","105 reps","29 reps"
"076a7a3255fe14038df890fc040b876c","FRANCESCA CIMMINO","GB","17","112","121","114","98","138 reps","251 reps","121 reps","30 reps"
"59fe3df9408d2ff76d092c0cb6989e37","AZORA RIGGLE","US","17","138","186","44","78","134 reps","226 reps","133 reps","32 reps"
"981029ea413abae230d6658f82ed99a2","AMELIE HÉRAULT","FR","16","126","105","79","136","136 reps","256 reps","130 reps","27 reps"
"0299c88761aeaaa6b883f690be4097f0","JOANNIE GAGNON","CA","16","169","62","31","185","126 reps","272 reps","140 reps","21 reps"
"6f7a57f4537a558b66ee6e334ea02dd2","MIA DUNN","US","17","151","121","18","161","130 reps","251 reps","148 reps","23 reps"
"5cb4b2b70003baaa865f822dbb2ddaf0","LILY AUSTIN","AU","16","95","155","102","102","143 reps","238 reps","123 reps","30 reps"
"5e4989261f632667e44557a27d39340e","AVA ANDERSEN","US","16","172","53","91","142","125 reps","275 reps","125 reps","26 reps"
"666e7baf6acf9b9b90626a2b0f1a80fd","FIORELLA GRANATI","IT","16","119","239","69","34","137 reps","200 reps","130 reps","40 reps"
"2481cff0004ec5893adbf325ee9c95a2","ESTER BURÉN","SE","16","95","109","108","149","143 reps","255 reps","122 reps","25 reps"
"03cd1b36ed146d904cc88a336f58a47d","SOPHIE ROSE","US","17","95","126","118","123","143 reps","250 reps","120 reps","28 reps"
"c73fcdcc997fd3186807168db6c3b24f","EVA LIUDVINAVICIUTE","LT","16","45","207","132","86","160 reps","218 reps","117 reps","31 reps"
"8419ba4d955c1003747cdb441a5fc4f3","LILOU ANCEL","FR","16","126","102","45","201","136 reps","257 reps","133 reps","20 reps"
"827ecec0843f9b0f1a49cd4eca88f072","DORA KERESZTES","HU","17","119","150","155","50","137 reps","240 reps","107 reps","35 reps"
"f8e15a8fe13b8664d979f0be61513a12","TYRA NORDLING","SE","16","93","155","148","84","145 reps","238 reps","110 reps","31 reps"
"97ce230d20f8e94faf92820c13aac254","GUILLERMINA DOMÍNGUEZ","UY","16","151","117","105","107","130 reps","252 reps","123 reps","30 reps"
"eba72d264644e8903f12abd0690fe346","AUTUMN SANDS","US","16","126","163","144","49","136 reps","235 reps","113 reps","36 reps"
"f23dff9018ddadf976da5e417bfd1488","AYDEN GRACE PAYNE","US","17","90","254","99","42","146 reps","195 reps","124 reps","38 reps"
"ee842356efc5eaa12cd3c945d9ea3643","MIKAH MERRILL","US","17","58","135","159","134","155 reps","244 reps","106 reps","27 reps"
"1dec4602b3eba84c8c239dcdd62003db","MINA LOY CHECEL","US","17","119","152","103","113","137 reps","239 reps","123 reps","29 reps"
"5d1801290a8543cbdda65bf20c3ed80b","JEMMA OBST","AU","17","56","117","225","101","156 reps","252 reps","90 reps","30 reps"
"fc32c17f9c49d86e7a014030158b8f83","LÉONIE LAFLEUR","CA","16","149","86","66","198","131 reps","263 reps","130 reps","20 reps"
"bf0ef50796c496407261f798aa5dadf2","LILOU SCHWARTZ","FR","16","161","202","50","87","128 reps","220 reps","132 reps","30 reps"
"40909be2eacceaefe9e785cc2e6d1219","NAOMI GRUBERT","US","16","58","129","169","144","155 reps","249 reps","102 reps","25 reps"
"0ed15ba2b9eea5101223d4b70bdf3b0f","ADDYSON FULLERTON","US","16","76","129","214","81","149 reps","249 reps","90 reps","31 reps"
"df5abd30d4ead9aeb4177368cb33a36f","CLARISSA MITTICA","IT","17","134","78","123","165","135 reps","267 reps","119 reps","22 reps"
"a8a8ba0f8811ee07a8af19f7c64ced88","CAITLIN MARTINELLI","US","16","184","117","61","145","122 reps","252 reps","131 reps","25 reps"
"8ce92796db3b7c40bf087151cffe7c15","ISABELLA BURLEY","GB","17","70","97","250","98","151 reps","259 reps","90 reps","30 reps"
"8e2b4f59d27878436a1a5ff7baf97190","CÉLINE KARIM","BE","17","108","100","186","121","140 reps","258 reps","95 reps","28 reps"
"7a2e37e73c04dc1b955c5b76f4646220","DANIELLA AGRO","CA","17","225","28","35","228","110 reps","288 reps","137 reps","20 reps"
"2533313345950f73eb3c72dedbdb3955","ALLISON CREAN","US","17","138","112","89","189","134 reps","254 reps","126 reps","20 reps"
"968971d761750c0ae15634c9e968141d","MELISSA ZIMMER","BR","16","172","163","55","139","125 reps","235 reps","131 reps","26 reps"
"b5aa4b168d5dd44d440b8f0c03e01507","LEANE RENAUD","FR","17","94","182","110","146","144 reps","227 reps","122 reps","25 reps"
"941a556ba7d184b5c8eb5d007f1f6afd","JANA MOSBAH","EG","16","234","105","67","127","108 reps","256 reps","130 reps","27 reps"
"e055863ffcd00f118cbc5d9eb3c942ed","TILDE LARDINGER","SE","17","85","50","201","200","147 reps","277 reps","91 reps","20 reps"
"51ea06ac73f08fe1afff6ac7d2830373","KATIE BACHMEIER","US","17","112","186","126","114","138 reps","226 reps","118 reps","29 reps"
"2105b1b47e6b49411bc28b48cb483d4a","MARILIA DIMITRIOU","GR","16","151","163","171","63","130 reps","235 reps","102 reps","34 reps"
"b79b88c764fcf1674c1ce0aae53b7b94","ABIGAIL REICH","US","17","234","75","49","191","108 reps","268 reps","132 reps","20 reps"
"4a74743bea7100482785f96718e8b8d0","AUDREY BAKER","US","16","149","68","162","171","131 reps","271 reps","105 reps","22 reps"
"b008e576f33c8bff07677a7d318ec57b","MATILDE RINALDI","IT","16","151","53","105","242","130 reps","275 reps","123 reps","20 reps"
"74d560ed60e973c0d490f86c7a544aca","ALEXA ULLSTROM","US","17","134","74","166","177","135 reps","269 reps","104 reps","22 reps"
"72b9faba4eff02dee94bc20dd7c58b5d","ALEXIS ROBL","US","17","161","38","187","169","128 reps","282 reps","95 reps","22 reps"
"1df8d7c2b07cf186f9383892595bd57a","MIRELLA LOPES","BR","16","189","135","134","97","121 reps","244 reps","116 reps","30 reps"
"09f2ea13e3442e023c336a5cc14d3900","CHRISTINE NTAMPALETSIOU","GR","17","198","155","68","137","120 reps","238 reps","130 reps","26 reps"
"917eda2cde34f624a673b388e2c8ba73","JILLIAN RENO","US","17","90","139","217","112","146 reps","243 reps","90 reps","29 reps"
"ed932dbb9c3f7f98eaf17ee70d86642a","PAULINE DEMOULIN","BE","16","76","50","254","179","149 reps","277 reps","90 reps","22 reps"
"91d9ac3a476f3468be459351d4f4a83e","MARIA BARROS","PT","17","138","117","192","116","134 reps","252 reps","94 reps","29 reps"
"5e26f8f736784362e4c50a40f739a03e","ROSA CARACCI","US","17","112","190","74","195","138 reps","225 reps","130 reps","20 reps"
"536cf5a66c720bb14a50c602db1ffcfc","ADELINE MELVIN","US","17","147","145","177","105","132 reps","241 reps","99 reps","30 reps"
"16bd889d063273c4f9c6418c6a02ab25","OLÍVIA ONGARATTO","BR","16","151","212","81","133","130 reps","216 reps","129 reps","27 reps"
"4565d7512a612d0d4bbf2d41452e8d7d","MAJA GRUCHAŁA","PL","16","134","43","139","263","135 reps","281 reps","115 reps","12 reps"
"1419e827d346b4d21ca2431c6730d692","LUCY CATTELL","GB","17","143","126","133","177","133 reps","250 reps","117 reps","22 reps"
"86dbbb6b2e52e0be3240171ad551f656","TIOMBE ACKERMAN","CA","17","158","145","150","131","129 reps","241 reps","108 reps","27 reps"
"2cb485e1cc6fd22e2139476daa6e69c7","GEORGIA MUMBY","NZ","17","49","182","227","128","159 reps","227 reps","90 reps","27 reps"
"ff35d43739a3c4fb873cd406d038d6f1","SOPHIA GOSLOW","US","17","119","197","215","60","137 reps","221 reps","90 reps","34 reps"
"c9101925eb89f73256044686b70c54f3","COLINE GAUTRAT","FR","17","100","82","259","150","142 reps","265 reps","85 reps","25 reps"
"991c4684453ca8936349aae148e1db82","TACY CARTER","US","17","106","190","113","186","141 reps","225 reps","121 reps","21 reps"
"3f0b9b49b0d64ae6dd818ce4702cde88","SARAH VICK","US","17","110","214","180","92","139 reps","214 reps","97 reps","30 reps"
"7fb62065054c28f46d7373e2d7af2e4d","JULIA LEE","US","17","184","135","130","156","122 reps","244 reps","117 reps","24 reps"
"4190816d37da008fef1baed37da53fbf","CHLOE WARR","AU","16","90","197","197","124","146 reps","221 reps","93 reps","28 reps"
"a240e6c1057aa915a2ec1b7c2c708eb7","SOPHIA ROSENBERGER","US","16","158","145","98","215","129 reps","241 reps","124 reps","20 reps"
"d8bb56b41ea706edbbbf4a121628039a","ELLYOTT FRAZIER","US","16","110","171","178","159","139 reps","232 reps","97 reps","23 reps"
"ec891cf6698b68a287d356ca95ee2cb4","OURTAUD VICTOIRE","FR","16","106","263","198","57","141 reps","187 reps","93 reps","34 reps"
"2c1cad4545b623009ec4e9232a0235f0","RINA HANDWERKER","US","17","217","75","125","207","113 reps","268 reps","118 reps","20 reps"
"9f96a9746f441d353241f4cc482cc33d","MOLLY RECHNER","US","16","56","186","268","118","156 reps","226 reps","30 reps","29 reps"
"39cb64ed4d98b306ca8d9847227e0c7c","MALLERLY TABORDA","CO","17","138","209","209","73","134 reps","217 reps","91 reps","32 reps"
"61851dee873dadb92c6080dcc8f62c0b","HANNA BERGENHEIM","SE","17","179","209","121","122","124 reps","217 reps","119 reps","28 reps"
"0b13bf06d91de4ba4aaa6d6dbb48114d","LINDA BUITRON","US","17","143","251","146","95","133 reps","196 reps","111 reps","30 reps"
"135eaef51ad9f5e4853b69dac949400a","KATIE CARLISLE","US","16","76","139","234","188","149 reps","243 reps","90 reps","20 reps"
"61e2aa9131f9f444015ddd3e5e02d958","LOU-ANN LEDTERMANN","DE","17","126","180","158","173","136 reps","229 reps","106 reps","22 reps"
"6005ecf09b25712f449c20b44ef7555f","MAJA GOŁĘBIEWSKA","PL","17","126","45","252","215","136 reps","280 reps","90 reps","20 reps"
"82fde7f6d2e27d12f477409c93a634a9","ASTRID MARTINEZ","MX","17","189","173","138","140","121 reps","231 reps","115 reps","26 reps"
"66d71316a92c396b331acf627e713b55","YEEUN PARK","KR","16","83","121","218","220","148 reps","251 reps","90 reps","20 reps"
"be9e8a3a5f12791f94a7a5a8ce92dec0","KENDRA VARGAS","CR","17","230","254","82","91","109 reps","195 reps","129 reps","30 reps"
"46a452dec7ab1c10fb35b94ef2cc4773","NICOLE CABALLERO","MX","17","172","209","154","132","125 reps","217 reps","107 reps","27 reps"
"7c492ef88825de7c10a709e56c16dbee","JAZMINE MALDONADO","PR","17","202","176","172","118","119 reps","230 reps","102 reps","29 reps"
"a46ed61579973ffefe463ace41d6e5c1","MARYSSA CÔTÉ-JULIEN","CA","17","205","214","76","181","117 reps","214 reps","130 reps","21 reps"
"3d51b123bcdf19d639c6f3364e777f69","ANAIT TONOYAN","IE","17","215","193","52","217","114 reps","224 reps","132 reps","20 reps"
"f52371821b3050f82db49e6dda1a6eff","LEA HERAULT","FR","17","164","112","230","175","127 reps","254 reps","90 reps","22 reps"
"51c9def392263bab94e3234a6815a2c8","JIYOON PARK","KR","17","179","176","191","135","124 reps","230 reps","94 reps","27 reps"
"2a85a1e822e6876b10f43e9ee8095369","CAROLANE BARRAS","FR","17","179","139","153","212","124 reps","243 reps","108 reps","20 reps"
"47dc47201438c06636281351a6c15688","SOPHIA BUIGUES","US","17","198","218","173","95","120 reps","212 reps","101 reps","30 reps"
"23997aefe886d8073c3bb75cb9b250bb","KENZIE PAVELICH","CA","17","182","228","122","154","123 reps","206 reps","119 reps","24 reps"
"2063bd8a31c89a1114caa6169591744a","SUMMER SWAN","US","16","219","235","78","162","112 reps","202 reps","130 reps","23 reps"
"662e633e51b97874ae40249fb881e2d5","KAWANY SARTORI","BR","16","151","182","236","125","130 reps","227 reps","90 reps","28 reps"
"fb90547738b6d50b8989abee60963e69","INGVILD HOLM","NO","16","205","26","211","253","117 reps","289 reps","90 reps","18 reps"
"f93dceb69f593879d3953af87a877bca","ZOE GURULE","US","17","209","249","131","107","116 reps","197 reps","117 reps","30 reps"
"c6e8dd681c0960968d3209e25d2e0ce5","JAIME ROBINSON","NZ","16","95","180","196","232","143 reps","229 reps","93 reps","20 reps"
"42008d7748f72a53963289771f5ec769","EDEN ELKONI","US","16","112","245","182","164","138 reps","198 reps","96 reps","22 reps"
"5b36ec6f880cb3ead1658cf62952c9fb","ISABELA TORRES","US","17","164","197","263","83","127 reps","221 reps","76 reps","31 reps"
"5d5e50e12192095da470b2da2206e3b1","LUCIANA MARIN","CO","16","230","115","120","242","109 reps","253 reps","120 reps","20 reps"
"e0dfc403d865529a20398f6bee76b04f","CHARLINE GARTNER","CH","16","126","197","174","213","136 reps","221 reps","100 reps","20 reps"
"6dd0a50aa6750e263621bc5d70efba74","SYNNE LUTEBERGET HØVIK","NO","17","108","244","226","141","140 reps","199 reps","90 reps","26 reps"
"07dcf434504cad64044fb5e7a63fb653","LANNA CARRIER","BE","16","172","235","137","181","125 reps","202 reps","115 reps","21 reps"
"f324060865929dc2f2ab49c31835ba79","CORALIE SANFAÇON","CA","17","143","145","190","250","133 reps","241 reps","94 reps","19 reps"
"e3ebe168f872467e3aac493d22754346","CATARINA MAGALHÃES","PT","17","75","227","260","171","150 reps","207 reps","81 reps","22 reps"
"c0b9f91dcfb760eb003e1446c74600cb","DELVILLE INÈS","FR","16","172","202","254","107","125 reps","220 reps","90 reps","30 reps"
"da7f29f9119ff09d92f6994f68553a1b","MILA VAN LEEUWEN","NL","17","172","270","142","155","125 reps","184 reps","113 reps","24 reps"
"07887e5b93a5fe8ca0cfeebe9f9d89d3","ROSALIE LEMELIN-GUTIERREZ","CA","17","202","129","157","252","119 reps","249 reps","106 reps","18 reps"
"36bcfec23fa82de23880f722e1ca50e2","MADALENA ÁGUAS","PT","16","230","132","141","240","109 reps","246 reps","114 reps","20 reps"
"e784e4b8053bd2a8304e9eb56e4fbf1b","JORJA BRIGHTWELL","AU","17","119","190","258","180","137 reps","225 reps","89 reps","21 reps"
"d35496ec1e5622482e4a3f720a0af676","NIKA KARIV","IL","16","189","239","129","192","121 reps","200 reps","117 reps","20 reps"
"1f534f62e0f19ae06eb6aba3f3c503ca","HAILEY BERGEN","US","17","134","182","267","166","135 reps","227 reps","35 reps","22 reps"
"567bdbc46449d73f546cea4656c90641","HANNAH GLENN HASTY","US","17","169","221","151","210","126 reps","211 reps","108 reps","20 reps"
"5947d718bcea808e7fc8859d282f6a48","SARA MATA","VE","17","225","230","140","157","110 reps","205 reps","115 reps","24 reps"
"8d391286b24d6a21eb9729b64a7547e5","ANAIS CHAPON","FR","16","219","139","147","262","112 reps","243 reps","111 reps","13 reps"
"4a99cffe92457ff5db5e1277bb3da5b1","LARA BOSZHARD","NL","17","151","205","261","163","130 reps","219 reps","80 reps","23 reps"
"86d2484541cc8ddab93e0827eb53cf53","LOUISE COSTES","FR","16","189","239","167","194","121 reps","200 reps","103 reps","20 reps"
"2cccba7761d50d1729f0db28c74f16e9","SAMARA ROY","CA","17","198","168","208","217","120 reps","234 reps","91 reps","20 reps"
"4804fcf7e9c23c435f955091e54bf136","ALIYAH ROPER","US","17","255","105","170","264","93 reps","256 reps","102 reps","12 reps"
"12407cb1825cb6781d90eeef9f41c36b","MAÏKA TURCOTTE","CA","16","219","228","97","254","112 reps","206 reps","124 reps","18 reps"
"ba219a000f961b50fae0607f0388acc9","ANGE WRZESINSKI","FR","17","184","150","239","230","122 reps","240 reps","90 reps","20 reps"
"c2aa64314f92a53f9657c7493c49e1ff","JODY BESECKER","US","17","164","171","247","226","127 reps","232 reps","90 reps","20 reps"
"ef21f865eb6cac25aa082939cc9fb77c","MIA FIRESTEIN","US","17","184","162","270","193","122 reps","236 reps","1 reps","20 reps"
"35529c7f6d4f4c541be46c96d1e257d2","PRESSLEY BERGER","US","17","244","57","243","269","102 reps","274 reps","90 reps","10 reps"
